Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
89	2684	2043	0.0120384	0.0198525	969	4727	151	1868	2782	474.775	554.808	0.0527214	543.886	1182	268	1600	0
90	1797606	75463	0.0387951	0.0447791	2011	1873069	165	14	19	2.53043	2.96128	-0.00170184	2.74213	5	0	14	0
91	4181	4343	0.00787007	0.0228201	29	8524	2801	511	85	44.2319	19.1996	0.12537	35.994	28	454	57	0
92	307780	2031	0.00170112	0.0349497	149	309811	17	13	22	3.60483	5.05808	0.24908	5.79985	10	1	12	0
93	1062	23822	0.0490182	0.029928	1502	24884	65	177	429	40.8319	53.0085	0.0423842	49.0562	287	35	142	0
94	74504	1859	0.041468	0.0410308	22	76363	711	106	39	12.7585	8.32547	0.106947	11.7631	9	76	30	0
95	123106	2417	0.0136255	0.0378283	177	125523	264	123	102	24.1208	21.5426	0.0511003	24.0472	27	48	75	0
96	1031	87717	0.0264215	0.0496067	89	88748	1980	151	92	23.8464	22.5088	0.0439986	24.2376	16	75	76	0
97	25791	43129	0.0222308	0.0366656	70	68920	161	110	84	21.2232	19.4828	0.0614399	21.6747	19	45	65	0
98	3870430	1105	0.0142836	0.0210075	1135	3871535	13	2	7	0.0869565	0.668482	0.0572359	0.404048	6	1	1	0
99	2675635	98009	0.0211618	0.000966829	1630	2773644	75	2	8	0.128502	0.473079	0.00626727	0.303598	7	1	1	0
100	4380332	16188	0.0353972	0.00826339	185	4396520	44	0	0	0	0	0	0	0	0	0	0
1	64240	71539	0.0017811	0.00475953	68	135779	415	119	27	22.2667	5.88506	0.33799	20.7331	9	101	18	0
2	2353907	7433	0.0353961	0.0209096	13	2361340	448	4	0	0.600966	0	0.155199	0.347826	0	4	0	0
3	71916	1632	0.0363717	0.00819887	201	73548	64	54	99	11.7884	16.5947	0.112351	16.0345	64	19	35	0
4	1499299	15654	0.0382297	0.0459261	2682	1514953	570	55	64	14.7082	13.8234	0.00733603	14.3688	17	8	47	0
5	21583	10331	0.00262818	0.0110044	2138	31914	35	416	1393	114.174	254.066	0.234129	243.239	1004	27	389	0
6	31496	17954	0.00865947	0.0311833	147	49450	27	87	156	20.3816	32.3079	0.205583	33.3711	89	20	67	0
7	1471769	1066	0.0338278	0.0363622	96	1472835	135	5	8	1.21353	1.58016	0.0112362	1.41379	5	2	3	0
8	3253	7118	0.0355873	0.0082004	11	10371	919	1356	439	259.61	111.41	0.265589	249.107	43	960	396	0
9	18788	1975	0.0424254	0.0323551	943	20763	64	282	548	68.3585	83.9002	0.0415673	79.506	311	45	237	0
10	8290	1161	0.0256983	0.0205978	746	9451	24	199	809	49.2754	88.0357	0.148455	81.1102	653	43	156	0
11	995316	270615	0.0323143	0.0490339	534	1265931	305	31	37	5.36618	6.32547	0.0288332	6.02324	13	7	24	0
12	4937	3179	0.018355	0.0281713	92	8116	656	1106	712	191.881	162.505	0.0568947	187.711	169	563	543	0
13	22285	105098	0.0297082	0.00587459	81	127383	412	142	127	32.6783	32.9752	0.0718598	35.3703	30	45	97	0
14	3970229	8101	0.0430918	0.0320304	25	3978330	871	4	1	0.417391	0.0344828	0.0347191	0.232384	0	3	1	0
15	23103	22898	0.0409219	0.00962556	196	46001	1448	1076	978	233.28	222.37	0.0276427	234.259	164	262	814	0
16	9906	64413	0.0321615	0.00565651	38	74319	441	236	150	53.3082	39.1192	0.130267	52.9783	20	106	130	0
17	38385	11250	0.0360851	0.0297127	78	49635	85	101	109	25.8174	24.0786	0.105608	27.8778	32	24	77	0
18	20591	1049	0.0123858	0.010395	10	21640	10	32	48	7.9401	11.9492	0.685029	32.0952	37	21	11	4
19	826808	102179	0.0102801	0.0160727	20	928987	1545	23	5	2.27536	0.914096	0.0568339	1.68291	1	19	4	0
20	16640	2389	0.0128996	0.0266578	27	19029	12	65	95	16.0319	23.6812	0.413776	34.2069	52	22	43	0
21	13462	142480	0.0232223	0.0386423	343	155942	10	11	58	2.49179	8.60194	0.115413	6.33133	47	0	11	0
22	12563	9175	0.0250664	0.0193132	246	21738	74	263	421	63.7604	74.1034	0.074685	74.5682	213	55	208	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	4	8	1.06763	1.88445	0.214283	1.89355	4	0	4	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	111	105	28.2947	27.0224	0.122113	31.4925	25	31	80	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	184	297	48.0647	63.0744	0.115187	62.9528	144	31	153	0
26	1967	1560	0.044409	0.0167719	232	3527	10	151	879	35.6531	100.85	0.188174	85.1087	767	39	112	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	2994	2971	652.836	642.265	0.0146521	657.146	600	623	2371	0
28	18343	32508	0.0249324	0.046016	699	50851	376	720	778	170.827	171.373	0.0148565	173.682	172	114	606	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	205	215	43.087	45.1155	0.011558	44.6229	42	32	173	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	7	10	1.71594	2.10103	-0.00353942	1.90255	5	2	5	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	352	112	41.914	24.5402	0.0755827	35.8208	29	269	83	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	3	4	0.53913	0.754991	-0.0066716	0.643178	1	0	3	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	34	32	6.68599	6.94616	0.0055184	6.85457	4	6	28	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2011	1168	379.877	297.685	0.111233	380.389	162	1005	1006	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	50	55	12.2628	13.219	0.0266686	13.0937	14	9	41	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	6	17	2.14686	3.04235	0.10834	2.91829	11	0	6	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	12	23	2.6058	5.0484	0.16243	4.6027	13	2	10	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	103	89	18.6879	17.4767	0.0232476	18.5082	22	36	67	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	1	3	0.0850242	0.202057	0.0203214	0.146927	3	1	0	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	210	157	36.8077	34.3406	0.0216231	36.3516	35	88	122	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	88	279	18.6	37.1984	0.132221	32.3591	215	24	64	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	2	9	0.360386	1.05142	0.0579214	0.753373	7	0	2	0
43	1191	5184	0.0241413	0.03729	26	6375	12	185	267	46.2754	61.2365	0.319242	79.4115	150	68	117	0
44	275874	314175	0.00678342	0.038876	388	590049	818	40	36	9.0657	8.26921	0.0366116	8.99325	9	13	27	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	5	5	0.968116	1.66667	0.340461	2.02024	3	3	2	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	85	13	8.13043	3.41682	0.154153	6.76462	5	77	8	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	23	14	4.05314	3.44041	0.0684367	4.01799	2	11	12	0
48	179502	1088	0.0444171	0.0432293	34	180590	1860	70	28	9.44058	7.01875	0.0889228	9.01349	5	47	23	0
49	6298	29625	0.0165877	0.0232885	305	35923	22	101	268	25.8367	48.5057	0.188634	46.1747	185	18	83	0
50	1070	427734	0.000305762	0.0169237	688	428804	2430	110	82	19.1836	17.6757	0.02067	18.8133	23	51	59	0
51	7230	15302	0.00979468	0.0417073	340	22532	10	177	527	48.6657	103.734	0.228789	99.8913	357	7	170	0
52	37257	1043	0.0188249	0.030912	35	38300	42	82	80	20.5903	20.2565	0.222365	26.2571	29	31	51	0
53	114108	2037	0.0296741	0.033495	23	116145	169	45	21	8.2686	5.50212	0.0655719	7.35082	6	30	15	0
54	11010	96714	0.0250646	0.00391949	12	107724	42	27	15	6.81353	2.35632	0.328673	6.69115	5	17	10	0
55	334223	383493	0.0181697	0.0219191	508	717716	14	2	13	0.275362	1.70296	0.19516	1.25262	11	0	2	0
56	3835	114111	0.00126826	0.0224573	322	117946	34	56	120	14.4029	23.8355	0.279486	26.7721	75	11	45	0
57	21466	21651	0.02101	0.0109222	100	43117	605	521	380	116.332	97.4513	0.0922266	117.596	56	197	324	0
58	1566246	19797	0.00220056	0.0126682	1131	1586043	71	13	29	3.85894	6.33031	0.17912	6.24363	19	3	10	0
59	10925	1369	0.0305745	0.0283867	839	12294	486	1912	2131	446.813	459.295	0.0113268	458.281	530	311	1601	0
60	1434079	18555	0.0206822	0.0373374	641	1452634	98	12	14	2.67729	3.09014	0.00151113	2.88906	4	2	10	0
61	2014810	323519	0.0293338	0.0079027	115	2338329	174	3	4	1.2	0.898972	0.168489	1.25787	1	0	3	0
62	218772	1601	0.00352699	0.0170059	901	220373	960	215	209	39.8715	39.9298	0.0351337	41.3538	59	65	150	0
63	3952811	4201	0.00620897	0.046678	1630	3957012	75	11	17	2.63961	3.16636	0.0105713	2.93553	7	1	10	0
64	5851	3741	0.0271835	0.0308323	73	9592	51	422	484	103.078	108.881	0.144107	123.894	173	111	311	0
65	15800	4120	0.00878038	0.0433656	10	19920	18	52	34	11.4937	7.7925	0.400515	15.9318	15	33	19	0
66	2094	5850	0.0212155	0.0040041	431	7944	314	1315	1661	309.838	324.002	0.0480353	332.986	650	304	1011	0
67	24110	50996	0.0178134	0.00552258	63	75106	149	120	110	28.8164	25.7943	0.182575	33.3576	42	52	68	0
68	56517	1529	0.0253491	0.0497422	1739	58046	162	584	776	150.045	165.206	0.0230111	161.394	247	55	529	0
69	1928	48758	0.0147207	0.0273167	241	50686	346	388	339	80.3449	78.6298	0.0460663	83.3171	71	120	268	0
70	34093	44010	0.0252821	0.0253297	16	78103	1100	142	32	17.1884	8.26376	0.238954	16.5367	5	115	27	0
71	37858	499798	0.0359749	0.0480044	1155	537656	60	24	37	5.72464	7.1222	0.0407767	6.70315	15	2	22	0
72	1808512	275311	0.0362024	0.00646681	119	2083823	100	4	4	0.658937	0.875378	0.0638479	0.82084	1	1	3	0
73	6009	37211	0.0458972	0.0498669	85	43220	632	324	265	61.5662	57.6358	0.0277937	61.2894	52	111	213	0
74	367046	85111	0.036113	0.0334507	205	452157	28	8	17	1.22995	3.2559	0.0748129	2.43853	10	1	7	0
75	4556	1715	0.0282404	0.0232111	12	6271	71	453	215	100.584	49.7598	0.307164	107.058	58	296	157	0
76	157611	18520	0.0454322	0.0113466	394	176131	1913	486	458	109.579	107.399	0.0141935	110.044	71	99	387	0
77	10710	255127	0.00752376	0.0254822	662	265837	27	33	84	9.0029	15.2402	0.191344	15.0907	54	3	30	0
78	2715907	9485	0.0451605	0.0312701	141	2725392	83	4	3	1.05024	0.794313	0.0438157	0.963268	1	2	2	0
79	245394	7651	0.00220885	0.00207105	185	253045	685	160	83	34.2029	22.3273	0.254416	37.6447	19	96	64	0
80	461625	382661	0.00456453	0.0246283	1366	844286	1810	103	99	23.9758	23.3727	0.0086259	23.8786	22	26	77	0
81	2915	466580	0.0376758	0.0107202	36	469495	43	5	8	0.381643	2.59891	0.310421	2.22489	5	2	3	0
82	901136	195040	0.0339387	0.0146271	442	1096176	10	0	6	0	0.950998	0.578449	1.2069	6	0	0	0
83	98616	9714	0.0335464	0.034042	159	108330	898	220	164	40.9517	36.8451	0.0270731	39.9648	27	83	137	0
84	205460	3951	0.0497805	0.00361218	996	209411	20	4	28	0.675362	1.79855	0.0127783	1.25637	27	3	1	0
85	876396	43003	0.0358099	0.034712	39	919399	90	6	7	1.60676	1.27889	0.0651144	1.54123	1	0	6	0
86	25107	14461	0.0106484	0.0428967	247	39568	654	409	351	78.8203	76.5735	0.0239334	79.5937	93	151	258	0
87	1216551	32957	0.0345564	0.0111186	11	1249508	473	13	6	1.95072	1.75318	0.264551	2.51349	2	9	4	0
88	2684	14024	0.0165936	0.0485967	1065	16708	91	1171	1621	299.224	326.969	0.0412175	326.69	583	133	1038	0
89	2684	2043	0.0120384	0.0198525	969	4727	151	1938	2840	490.335	552.956	0.0577319	553.975	1172	270	1668	0
90	1797606	75463	0.0387951	0.0447791	2011	1873069	165	14	20	4.62126	4.32426	0.0139759	4.53523	7	1	13	0
91	4181	4343	0.00787007	0.0228201	29	8524	2801	503	100	47.0705	24.7604	0.17104	43.0045	33	436	67	0
92	307780	2031	0.00170112	0.0349497	149	309811	17	14	24	3.857	4.08893	0.215324	5.06747	12	2	12	0
93	1062	23822	0.0490182	0.029928	1502	24884	65	179	366	43.4135	53.323	0.0417302	50.5225	222	35	144	0
94	74504	1859	0.041468	0.0410308	22	76363	711	108	50	16.5633	12.4459	0.0732305	15.6222	8	66	42	0
95	123106	2417	0.0136255	0.0378283	177	125523	264	105	100	24.428	23.1428	0.0490431	25.0052	23	28	77	0
96	1031	87717	0.0264215	0.0496067	89	88748	1980	156	95	23.9401	20.3448	0.0377218	22.994	24	85	71	0
97	25791	43129	0.0222308	0.0366656	70	68920	161	117	90	22.4531	19.5856	0.0670133	22.5105	18	45	72	0
98	3870430	1105	0.0142836	0.0210075	1135	3871535	13	0	2	0	0.165154	0.0340641	0.0862069	2	0	0	0
99	2675635	98009	0.0211618	0.000966829	1630	2773644	75	1	7	0.162319	0.274652	0.0265826	0.224888	7	1	0	0
100	4380332	16188	0.0353972	0.00826339	185	4396520	44	1	1	0.263768	0.0344828	0.10293	0.164168	0	0	1	0
1	64240	71539	0.0017811	0.00475953	68	135779	415	116	42	24.5478	9.68784	0.332641	25.1807	16	90	26	0
2	2353907	7433	0.0353961	0.0209096	13	2361340	448	4	1	0.3343	0.0344828	0.0344233	0.189655	0	3	1	0
3	71916	1632	0.0363717	0.00819887	201	73548	64	49	104	10.8841	16.1506	0.0883644	14.8696	71	16	33	0
4	1499299	15654	0.0382297	0.0459261	2682	1514953	570	59	71	14.2976	14.8972	0.00455353	14.6657	20	8	51	0
5	21583	10331	0.00262818	0.0110044	2138	31914	35	405	1403	102.898	243.182	0.227868	226.861	1043	45	360	0
6	31496	17954	0.00865947	0.0311833	147	49450	27	110	175	29.7266	41.0042	0.205564	44.7136	84	19	91	0
7	1471769	1066	0.0338278	0.0363622	96	1472835	135	6	6	1.21353	1.3412	0.0905281	1.40555	3	3	3	0
8	3253	7118	0.0355873	0.0082004	11	10371	919	1368	472	268.191	109.225	0.255215	249.807	55	951	417	0
9	18788	1975	0.0424254	0.0323551	943	20763	64	254	491	60.3691	76.7616	0.0501793	72.2759	294	57	197	0
10	8290	1161	0.0256983	0.0205978	746	9451	24	193	804	46.8058	91.559	0.153328	82.2894	648	37	156	0
11	995316	270615	0.0323143	0.0490339	534	1265931	305	25	31	6.89179	7.81609	0.0105173	7.43478	7	1	24	0
12	4937	3179	0.018355	0.0281713	92	8116	656	1102	715	197.991	160.064	0.059696	190.166	170	557	545	0
13	22285	105098	0.0297082	0.00587459	81	127383	412	138	106	29.7449	24.9147	0.102483	30.407	17	49	89	0
14	3970229	8101	0.0430918	0.0320304	25	3978330	871	6	2	0.714976	0.135511	0.133626	0.484258	1	5	1	0
15	23103	22898	0.0409219	0.00962556	196	46001	1448	1102	965	248.413	233.215	0.0262065	247.236	138	275	827	0
16	9906	64413	0.0321615	0.00565651	38	74319	441	267	166	58.2251	42.8403	0.132696	58.0907	22	123	144	0
17	38385	11250	0.0360851	0.0297127	78	49635	85	115	132	29.9043	31.4936	0.0857496	33.5907	44	27	88	0
18	20591	1049	0.0123858	0.010395	10	21640	10	41	39	8.61546	9.5487	0.686854	29.1252	28	30	11	3
19	826808	102179	0.0102801	0.0160727	20	928987	1545	15	1	1.32464	0.499093	0.0558102	0.961019	0	14	1	0
20	16640	2389	0.0128996	0.0266578	27	19029	12	65	93	16.2444	20.2474	0.429776	32.1844	56	28	37	0
21	13462	142480	0.0232223	0.0386423	343	155942	10	12	54	2.47053	8.48578	0.156908	6.57721	46	4	8	0
22	12563	9175	0.0250664	0.0193132	246	21738	74	308	460	77.4135	88.9111	0.0954866	92.039	217	65	243	0
23	4773563	4133	0.00655335	0.0270191	2878	4777696	48	5	11	1.23671	1.5608	0.142798	1.63568	7	1	4	0
24	101251	4135	0.0122933	0.0142641	140	105386	162	111	113	28.6802	23.5965	0.120953	29.6822	37	35	76	0
25	21203	18699	0.0102914	0.0435192	261	39902	35	180	291	46.8029	60.7253	0.121776	61.3643	137	26	154	0
26	1967	1560	0.044409	0.0167719	232	3527	10	141	821	33.0541	88.8784	0.180036	75.2001	719	39	102	0
27	1178	2198	0.0438347	0.0353667	308	3376	617	2945	2943	671.967	658.622	0.0142313	674.858	592	594	2351	0
28	18343	32508	0.0249324	0.046016	699	50851	376	681	753	162.945	165.817	0.0171457	167.258	179	107	574	0
29	314245	208031	0.0467198	0.0193804	717	522276	2327	236	253	59.029	59.2456	0.011292	59.8133	54	37	199	0
30	2827553	4271	0.0454914	0.00645034	2703	2831824	329	11	10	2.6087	2.0248	0.0206581	2.36357	1	2	9	0
31	17136	2882	0.0240006	0.0396997	26	20018	1195	329	116	39.1614	23.2626	0.0848429	33.9828	45	258	71	0
32	2923176	14862	0.0364883	0.0105374	388	2938038	76	2	2	0.595169	0.504537	0.00923461	0.554723	1	1	1	0
33	1021040	69833	0.0147038	0.0429129	911	1090873	180	37	40	8.36908	7.61766	0.0198826	8.15292	8	5	32	0
34	11703	2173	0.0280721	0.00384103	56	13876	2380	2102	1212	396.318	299.95	0.117862	393.672	160	1050	1052	0
35	310813	284134	0.0295793	0.00470928	538	594947	582	53	62	10.6802	12.219	0.0423375	11.9633	21	12	41	0
36	808232	37916	0.0198503	0.0332973	523	846148	40	8	16	2.18357	3.781	0.0486347	3.14318	8	0	8	0
37	1103092	59808	0.0133085	0.0320195	1859	1162900	38	10	25	2.22995	3.22384	0.179761	3.33958	16	1	9	0
38	292441	30543	0.0148731	0.0428788	337	322984	903	79	76	15.3208	14.2849	0.011368	14.97	19	22	57	0
39	2971844	1160	0.0321053	0.0407821	507	2973004	46	4	5	1.73913	1.51603	0.0342947	1.68441	1	0	4	0
40	1566	104820	0.0386699	0.0407033	119	106386	1974	200	147	38.7778	35.7211	0.0354883	38.6064	28	81	119	0
41	94575	5648	0.00840714	0.0044688	1494	100223	100	87	255	21.4019	36.4707	0.150467	34.2526	189	21	66	0
42	1289220	5134	0.0192905	0.021825	295	1294354	10	1	7	0.414493	0.553539	0.478687	0.936282	6	0	1	0
43	1191	5184	0.0241413	0.03729	26	6375	12	182	258	47.1285	56.1561	0.331439	77.5277	138	62	120	0
44	275874	314175	0.00678342	0.038876	388	590049	818	46	44	10.5082	9.11676	0.0273031	10.0825	10	12	34	0
45	424859	23408	0.0208432	0.0153815	34	448267	52	9	9	2.44831	2.47005	0.193676	3.05022	2	2	7	0
46	29232	32315	0.0136264	0.0414834	15	61547	1843	97	17	9.3285	2.70054	0.136461	6.88831	7	87	10	0
47	699917	12147	0.00336931	0.0275832	146	712064	277	20	15	4.38454	2.62855	0.111301	3.92879	4	9	11	0
48	179502	1088	0.0444171	0.0432293	34	180590	1860	72	36	10.542	7.9994	0.0880345	10.1454	9	45	27	0
49	6298	29625	0.0165877	0.0232885	305	35923	22	111	262	29.257	51.7399	0.157863	48.3891	168	17	94	0
50	1070	427734	0.000305762	0.0169237	688	428804	2430	96	72	20.7546	19.5299	0.036419	20.8981	13	37	59	0
51	7230	15302	0.00979468	0.0417073	340	22532	10	208	566	55.5923	113.547	0.245373	113.308	369	11	197	0
52	37257	1043	0.0188249	0.030912	35	38300	42	74	76	21.9295	16.369	0.303434	27.3358	29	27	47	0
53	114108	2037	0.0296741	0.033495	23	116145	169	50	28	10.5932	6.38596	0.0872959	9.26837	8	30	20	0
54	11010	96714	0.0250646	0.00391949	12	107724	42	19	11	6.11111	2.2565	0.464372	7.6057	3	11	8	0
55	334223	383493	0.0181697	0.0219191	508	717716	14	3	19	0.851208	2.89716	0.21032	2.41004	16	0	3	0
56	3835	114111	0.00126826	0.0224573	322	117946	34	71	123	19.6889	30.0944	0.202654	31.3973	65	13	58	0
57	21466	21651	0.02101	0.0109222	100	43117	605	536	372	115.542	95.3315	0.0729768	113.597	57	221	315	0
58	1566246	19797	0.00220056	0.0126682	1131	1586043	71	14	33	3.19517	7.06231	0.218484	6.63493	20	1	13	0
59	10925	1369	0.0305745	0.0283867	839	12294	486	1844	2077	416.397	422.278	0.0132587	424.99	527	294	1550	0
60	1434079	18555	0.0206822	0.0373374	641	1452634	98	12	20	2.29662	2.56927	0.0202808	2.48426	8	0	12	0
61	2014810	323519	0.0293338	0.0079027	115	2338329	174	3	2	0.285024	0.388385	0.0224951	0.344828	1	2	1	0
62	218772	1601	0.00352699	0.0170059	901	220373	960	250	233	47.6696	46.3684	0.0256361	48.2511	65	82	168	0
63	3952811	4201	0.00620897	0.046678	1630	3957012	75	13	16	4.27633	4.35693	0.0324558	4.46177	3	0	13	0
64	5851	3741	0.0271835	0.0308323	73	9592	51	415	499	105.835	112.534	0.124064	124.72	182	98	317	0
65	15800	4120	0.00878038	0.0433656	10	19920	18	58	34	14.086	8.77253	0.350406	17.4138	18	42	16	0
66	2094	5850	0.0212155	0.0040041	431	7944	314	1269	1693	289.127	325.462	0.0472598	322.726	732	308	961	0
67	24110	50996	0.0178134	0.00552258	63	75106	149	106	88	23.828	20.268	0.214994	28.021	25	43	63	0
68	56517	1529	0.0253491	0.0497422	1739	58046	162	626	805	160.912	172.356	0.0170931	169.57	238	59	567	0
69	1928	48758	0.0147207	0.0273167	241	50686	346	355	343	81.5546	81.6679	0.0451246	85.4685	74	86	269	0
70	34093	44010	0.0252821	0.0253297	16	78103	1100	116	27	13.9256	6.20508	0.176883	12.1132	8	97	19	0
71	37858	499798	0.0359749	0.0480044	1155	537656	60	19	26	3.03768	3.88687	0.0287621	3.56822	12	5	14	0
72	1808512	275311	0.0362024	0.00646681	119	2083823	100	4	7	0.798068	1.32668	0.0215931	1.08771	4	1	3	0
73	6009	37211	0.0458972	0.0498669	85	43220	632	329	268	63.7778	58.8542	0.030665	63.2354	53	114	215	0
74	367046	85111	0.036113	0.0334507	205	452157	28	11	23	3.00386	3.99577	0.130475	4.03598	13	1	10	0
75	4556	1715	0.0282404	0.0232111	12	6271	71	456	245	105.319	56.4707	0.290056	112.66	58	269	187	0
76	157611	18520	0.0454322	0.0113466	394	176131	1913	493	478	111.234	106.176	0.00683293	109.439	74	89	404	0
77	10710	255127	0.00752376	0.0254822	662	265837	27	39	91	9.67536	17.5638	0.131297	15.7661	52	0	39	0
78	2715907	9485	0.0451605	0.0312701	141	2725392	83	1	3	0.0850242	0.92801	0.18977	0.638681	2	0	1	0
79	245394	7651	0.00220885	0.00207105	185	253045	685	139	83	31.1111	21.5892	0.313632	38.1132	23	79	60	0
80	461625	382661	0.00456453	0.0246283	1366	844286	1810	84	82	13.5063	14.2365	0.00750327	13.9783	25	27	57	0
81	2915	466580	0.0376758	0.0107202	36	469495	43	10	8	2.67633	3.03085	0.324047	4.23238	3	5	5	0
82	901136	195040	0.0339387	0.0146271	442	1096176	10	0	6	0	0.370841	0.016107	0.189655	6	0	0	0
83	98616	9714	0.0335464	0.034042	159	108330	898	223	182	45.9536	41.3412	0.0237933	44.6942	33	74	149	0
84	205460	3951	0.0497805	0.00361218	996	209411	20	3	32	0.727536	2.36721	0.148964	1.83883	29	0	3	0
85	876396	43003	0.0358099	0.034712	39	919399	90	9	8	1.7913	2.27647	0.0716448	2.19415	2	3	6	0
86	25107	14461	0.0106484	0.0428967	247	39568	654	458	387	90.6618	80.1712	0.0272015	87.7639	82	153	305	0
87	1216551	32957	0.0345564	0.0111186	11	1249508	473	8	2	1.44155	0.61464	0.0770187	1.10795	0	6	2	0
88	2684	14024	0.0165936	0.0485967	1065	16708	91	1084	1538	280.649	310.341	0.0391386	307.67	577	123	961	0
89	2684	2043	0.0120384	0.0198525	969	4727	151	1859	2742	471.919	535.6	0.0544577	533.133	1129	246	1613	0
90	1797606	75463	0.0387951	0.0447791	2011	1873069	165	16	19	4.27826	4.48941	0.0126806	4.44078	5	2	14	0
91	4181	4343	0.00787007	0.0228201	29	8524	2801	586	96	49.9643	22.5735	0.155442	42.5855	34	524	62	0
92	307780	2031	0.00170112	0.0349497	149	309811	17	14	23	3.36135	5.38717	0.27473	6.08096	16	7	7	0
93	1062	23822	0.0490182	0.029928	1502	24884	65	193	380	43.3459	53.0611	0.0557434	51.1049	226	39	154	0
94	74504	1859	0.041468	0.0410308	22	76363	711	120	38	16.6464	9.65941	0.118006	14.8418	6	88	32	0
95	123106	2417	0.0136255	0.0378283	177	125523	264	126	95	26.9053	21.441	0.0480362	25.3643	14	45	81	0
96	1031	87717	0.0264215	0.0496067	89	88748	1980	159	110	28.8425	24.7925	0.0325175	27.7016	17	66	93	0
97	25791	43129	0.0222308	0.0366656	70	68920	161	121	94	25.2319	21.8857	0.105425	26.3043	27	54	67	0
98	3870430	1105	0.0142836	0.0210075	1135	3871535	13	0	2	0	0.0689655	-0.00408034	0.0344828	2	0	0	0
99	2675635	98009	0.0211618	0.000966829	1630	2773644	75	1	3	0.486957	0.800363	0.0193289	0.657421	2	0	1	0
100	4380332	16188	0.0353972	0.00826339	185	4396520	44	0	0	0	0	0	0	0	0	0	0
1	64240	71539	0.0017811	0.00475953	68	135779	415	108	35	24.3256	7.78887	0.313861	22.9198	15	88	20	0
2	2353907	7433	0.0353961	0.0209096	13	2361340	448	3	2	0.285024	0.194797	-0.0121853	0.236882	1	2	1	0
3	71916	1632	0.0363717	0.00819887	201	73548	64	51	96	10.2715	15.4083	0.118731	14.6222	59	14	37	0
4	1499299	15654	0.0382297	0.0459261	2682	1514953	570	50	59	13.6097	14.9111	0.0061696	14.3523	13	4	46	0
5	21583	10331	0.00262818	0.0110044	2138	31914	35	409	1447	102.212	268.445	0.252629	251.657	1066	28	381	0
