Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
32	67826	460337	11	528163	210	16	1	4.34686	0.0677556	0.999662	5791.53	1	16	0	5787
33	2534600	4907	77	2539507	118	0	1	0	0.0344828	0.999037	20.0172	1	0	0	20
34	91315	111097	27	202412	1406	248	0	55.3459	0	0.993895	4002.67	0	248	0	3950
35	2218291	3375	199	2221666	258	10	3	2.73043	0.262553	0.886136	12.0075	3	10	0	9
36	5187	1167	11	6354	158	780	72	178.767	14.4162	0.936906	1386.99	72	780	0	1198
37	147947	303578	2248	451525	1686	103	150	24.6647	31.9268	0.993771	4610.83	150	103	0	4555
38	319664	50980	23	370644	105	12	1	3.48986	0.0344828	0.998783	1281.41	1	12	0	1278
39	8567	16943	11	25510	2076	1615	6	354.292	2.01512	0.95038	3192.66	6	1615	0	2844
40	2165	2202	54	4367	36	238	379	57.2879	81.2232	0.98005	3540.73	379	238	0	3409
41	790981	393650	70	1184631	56	2	2	0.834783	0.315789	0.999805	2792	2	2	0	2791
42	1444	410300	23	411744	1161	73	1	17.4541	0.0998185	0.998762	6266.2	1	73	0	6250
43	10536	31827	132	42363	2215	1220	55	283.799	12.9522	0.966212	3935.13	55	1220	0	3637
44	307180	17073	59	324253	146	18	10	4.69758	2.12704	0.99347	499.57	10	18	0	493
45	278331	33868	10	312199	599	72	1	16.1478	0.266788	0.992348	951.351	1	72	0	935
46	2061026	4201	38	2065227	46	0	0	0	0	1	14	0	0	0	14
47	55926	3783	16	59709	336	227	12	55.6705	3.60678	0.952755	565.463	12	227	0	509
48	440501	31836	597	472337	530	50	57	11.4483	13.8596	0.978885	605.875	57	50	0	581
49	2513616	18043	19	2531659	2355	31	0	5.49952	0	0.961931	64.0435	0	31	0	60
50	20107	21382	26	41489	617	494	16	112.953	3.26497	0.985689	3615.83	16	494	0	3501
51	9062	37147	1661	46209	1419	632	834	143.921	180.973	0.959471	4059.89	834	632	0	3738
52	530793	143919	27	674712	101	3	1	1.09758	0.0344828	0.999729	1855.97	1	3	0	1855
53	4322579	1672	1242	4324251	376	3	14	0.755556	2.87477	0.641881	5.29685	14	3	0	2
54	33499	132777	180	166276	94	16	25	3.82222	5.79492	0.999091	5419.04	25	16	0	5407
55	1433	70371	29	71804	1110	402	15	93.5826	2.54265	0.992558	5743.46	15	402	0	5646
56	189553	390551	435	580104	62	3	22	0.72657	5.26739	0.999324	4830.11	22	3	0	4824
57	12654	93645	13	106299	102	31	1	6.51498	0.421658	0.999469	5860.97	1	31	0	5854
58	460249	3528	54	463777	45	4	1	1.39227	0.0344828	0.992184	81.1259	1	4	0	80
59	144493	2617	1448	147110	11	2	411	0.396135	93.2099	0.80699	265.528	411	2	0	173
60	1067449	6590	774	1074039	174	9	35	3.64638	8.43315	0.91999	78.7361	35	9	0	66
61	4321	1225	115	5546	399	1524	485	342.856	109.354	0.830176	1263.73	485	1524	0	821
62	3027239	2649	12	3029888	94	2	0	0.391304	0	0.97608	7.23913	0	2	0	7
63	4163	15545	1766	19708	185	155	1756	35.6618	391.178	0.936072	3645.49	1756	155	0	3231
64	722535	74431	114	796966	16	1	6	0.321739	0.750151	0.999331	839.253	6	1	0	838
65	4906261	1131	2939	4907392	37	1	27	0.507246	4.86267	0.436567	4.97376	27	1	0	1
66	4249751	29017	393	4278768	38	0	3	0	0.267393	0.997985	74.1379	3	0	0	74
67	2340208	19118	32	2359326	68	0	1	0	0.130672	0.999099	81.069	1	0	0	81
68	1341859	1205	77	1343064	11	1	2	0.263768	0.470054	0.95727	8.85907	2	1	0	8
69	81715	3924	1886	85639	206	87	794	21.1981	176.314	0.800299	531.437	794	87	0	342
70	4930	9188	1633	14118	204	237	1990	53.1671	432.287	0.908981	2890.37	1990	237	0	2406
71	513074	5554	104	518628	14	2	12	0.857971	2.49788	0.98036	90.2526	12	2	0	87
72	6624	7792	346	14416	158	290	661	63.3691	143.313	0.968433	3418.18	661	290	0	3212
73	7986	5982	1063	13968	41	77	1746	16.7111	378.252	0.914327	2532.86	1746	77	0	2145
74	49391	11945	22	61336	962	550	9	128.403	1.86691	0.960471	1466.62	9	550	0	1338
75	80830	158162	635	238992	387	52	92	11.3382	21.6528	0.996313	4638.43	92	52	0	4609
76	3854441	30549	174	3884990	104	0	3	0	0.353902	0.997142	69.1897	3	0	0	69
77	418726	2555	17	421281	18	0	2	0	0.638838	0.992658	48.5862	2	0	0	48
78	55457	62751	142	118208	51	7	41	0.989372	7.10587	0.998894	3985.08	41	7	0	3977
79	741300	9146	107	750446	721	34	4	6.98068	1.84815	0.970048	137.592	4	34	0	129
80	2045	151170	16	153215	27	3	3	0.658937	0.472474	0.999913	6402.65	3	3	0	6402
81	3529238	29505	321	3558743	46	0	1	0	0.0344828	0.999805	99.0172	1	0	0	99
82	1676	9869	190	11545	118	245	458	50.258	102.091	0.984123	4986.91	458	245	0	4842
83	77768	100870	116	178638	105	12	21	3.65797	4.19903	0.999038	4117.43	21	12	0	4108
84	1884378	102544	14	1986922	1689	30	0	6.58841	0	0.993797	468.978	0	30	0	464
85	70712	5199	403	75911	2715	984	193	206.761	41.386	0.766361	498.764	193	984	0	274
86	8149	1068	93	9217	12	51	409	8.55266	86.5783	0.950538	1050.04	409	51	0	957
87	16446	40988	383	57434	2591	1061	181	245.708	37.8403	0.965647	3782.75	181	1061	0	3502
88	17860	9335	50	27195	11	17	72	3.07923	18.4489	0.995795	2773.88	72	17	0	2752
89	13271	111453	33	124724	17	4	7	0.455072	1.89897	0.999788	5942.7	7	4	0	5940
90	287773	9100	72	296873	14	4	4	0.621256	0.994555	0.997059	282.128	4	4	0	281
91	255805	3462	133	259267	629	121	32	28.5614	7.67574	0.861854	123.443	32	121	0	89
92	35674	12388	1656	48062	115	57	1018	13.3517	222.704	0.931717	1897.01	1018	57	0	1657
93	1262	21713	18	22975	967	929	23	214.378	4.99395	0.980404	4980.76	23	929	0	4770
94	54314	4694	1660	59008	14	14	956	3.31787	199.546	0.855568	771.104	956	14	0	580
95	7788	111469	13	119257	1326	282	3	59.399	0.415003	0.995395	5744.28	3	282	0	5687
96	400538	1591	16	402129	2842	185	1	29.458	0.0344828	0.587452	33.2129	1	185	0	15
97	2178	214596	2368	216774	879	101	268	24.3633	57.5469	0.992726	5896.47	268	101	0	5814
98	15975	4537	10	20512	134	234	12	51.8599	2.97822	0.986617	1836.67	12	234	0	1784
99	7583	263179	1442	270762	537	69	157	16.8947	35.1984	0.995517	6048.92	157	69	0	5997
100	100774	11312	22	112086	29	11	17	2.37391	5.1591	0.995969	974.809	17	11	0	966
1	9467	3228	1198	12695	34	69	2023	15.771	440.153	0.847001	1629.12	2023	69	0	1195
2	6959	27949	21	34908	80	83	17	21.5478	3.59286	0.997869	5403.07	17	83	0	5376
3	2885457	1399	873	2886856	49	2	18	0.956522	5.02057	0.693976	10.3171	18	2	0	5
4	27503	156011	524	183514	13	0	92	0	20.3854	0.997977	5630.95	92	0	0	5612
5	2845	72381	603	75226	15	8	228	1.67633	52.6092	0.995018	6046.49	228	8	0	5989
6	107552	82948	387	190500	88	16	79	2.96715	15.8941	0.997048	3452.02	79	16	0	3433
7	1888162	13099	18	1901261	57	0	0	0	0	1	57	0	0	0	57
8	976985	35953	204	1012938	25	0	7	0	1.31821	0.997753	327.81	7	0	0	325
9	581285	9038	1753	590323	1661	98	113	21.3343	23.9637	0.862135	165.257	113	98	0	120
10	2215187	375451	44	2590638	1883	29	0	7.81643	0	0.997284	1270.26	0	29	0	1264
11	217691	64923	760	282614	36	7	95	1.36522	18.8246	0.994343	1965.12	95	7	0	1945
12	954133	2267	2482	956400	420	16	107	5.22609	24.1573	0.617312	40.2301	107	16	0	12
13	26941	193009	144	219950	1509	182	26	43.9942	5.01694	0.996013	5573.21	26	182	0	5527
14	304127	5117	122	309244	34	3	14	0.922705	3.08772	0.986296	155.499	14	3	0	150
15	42877	126009	59	168886	81	14	12	3.41353	1.33273	0.999575	5296.38	12	14	0	5290
16	216702	173524	18	390226	58	2	2	0.205797	0.165154	0.999948	3490.19	2	2	0	3490
17	36386	1151	196	37537	569	479	183	111.585	40.0932	0.746539	286.664	183	479	0	143
18	1062	38447	16	39509	656	399	12	91.2386	2.44586	0.992741	5738.43	12	399	0	5649
19	13123	139304	319	152427	40	11	70	1.08502	14.1512	0.998579	5902.48	70	11	0	5886
20	1401	194247	2180	195648	66	2	305	0.472464	67.9825	0.993665	6026.16	305	2	0	5960
21	3962672	106096	2906	4068768	192	2	31	0.128502	5.3412	0.989551	290.772	31	2	0	284
22	3128235	1605	14	3129840	172	5	1	0.628019	0.130672	0.935032	5.41679	1	5	0	5
23	2807970	4445	84	2812415	12	0	0	0	0	1	15	0	0	0	15
24	3179133	2916	1155	3182049	26	0	14	0	3.54809	0.82325	11.0172	14	0	0	8
25	23211	2919	342	26130	91	125	477	28.7884	103.419	0.933957	1063.17	477	125	0	941
26	2190	47363	578	49553	148	80	328	15.6464	69.3799	0.992047	5740.03	328	80	0	5652
27	1711613	71963	1557	1783576	1417	33	44	9.64928	9.15366	0.978331	432.547	44	33	0	414
28	14978	4347	24	19325	26	52	49	10.6261	9.04598	0.994867	1898.12	49	52	0	1881
29	1346535	213686	2882	1560221	99	3	87	0.696618	22.0732	0.989769	1234.47	87	3	0	1211
30	1843925	8780	151	1852705	138	2	2	0.394203	0.715064	0.989135	52.7691	2	2	0	52
31	261102	291388	16	552490	12	0	2	0	0.453721	0.999936	3944.28	2	0	0	3944
32	67826	460337	11	528163	210	15	2	1.51304	0.30974	0.999857	5866.78	2	15	0	5865
33	2534600	4907	77	2539507	118	3	4	0.828986	0.678766	0.954398	16.3463	4	3	0	14
34	91315	111097	27	202412	1406	230	7	51.4058	0.803388	0.994155	3960.06	7	230	0	3910
35	2218291	3375	199	2221666	258	4	8	0.564251	2.42045	0.896875	15.425	8	4	0	13
36	5187	1167	11	6354	158	762	67	168.158	14.4646	0.939629	1371.44	67	762	0	1192
37	147947	303578	2248	451525	1686	121	144	26.9324	35.2384	0.993028	4528.45	144	121	0	4470
38	319664	50980	23	370644	105	12	0	2.04928	0	0.999262	1225.28	0	12	0	1224
39	8567	16943	11	25510	2076	1704	12	384.203	1.7804	0.94574	3163.83	12	1704	0	2791
40	2165	2202	54	4367	36	227	356	47.5072	78.7114	0.980875	3394.11	356	227	0	3277
41	790981	393650	70	1184631	56	2	5	0.62029	1.43315	0.999615	2788.43	5	2	0	2787
42	1444	410300	23	411744	1161	86	3	17.1874	0.511192	0.998734	6215.68	3	86	0	6196
43	10536	31827	132	42363	2215	1198	98	270.961	23.3714	0.966345	3954.05	98	1198	0	3669
44	307180	17073	59	324253	146	18	8	4.24831	2.58863	0.992889	467.072	8	18	0	459
45	278331	33868	10	312199	599	80	1	18.972	0.130672	0.991227	963.417	1	80	0	943
46	2061026	4201	38	2065227	46	2	0	0.573913	0	0.985414	17.3913	0	2	0	17
47	55926	3783	16	59709	336	223	7	50.1411	1.0484	0.961695	595.569	7	223	0	542
48	440501	31836	597	472337	530	38	59	9.30531	11.2347	0.983552	631.184	59	38	0	612
49	2513616	18043	19	2531659	2355	42	0	8.04348	0	0.939319	58.9348	0	42	0	51
50	20107	21382	26	41489	617	454	20	104.69	4.76951	0.98627	3563.78	20	454	0	3454
51	9062	37147	1661	46209	1419	644	809	133.648	168.747	0.962278	4060.99	809	644	0	3771
52	530793	143919	27	674712	101	6	3	1.34589	0.69873	0.999461	1825.57	3	6	0	1824
53	4322579	1672	1242	4324251	376	2	10	0.556522	2.85299	0.699709	5.997	10	2	0	2
54	33499	132777	180	166276	94	16	34	4.04348	6.48397	0.999015	5489.07	34	16	0	5479
55	1433	70371	29	71804	1110	369	11	81.2271	2.73019	0.993569	5813.75	11	369	0	5731
56	189553	390551	435	580104	62	3	21	0.577778	4.30792	0.999442	4770.61	21	3	0	4766
57	12654	93645	13	106299	102	25	3	4.98068	0.710224	0.999554	5815.24	3	25	0	5810
58	460249	3528	54	463777	45	4	10	0.827053	1.8173	0.981446	74.3433	10	4	0	71
59	144493	2617	1448	147110	11	2	419	0.798068	90.6981	0.79336	241.898	419	2	0	149
60	1067449	6590	774	1074039	174	10	31	1.95362	7.11071	0.925357	64.4903	31	10	0	56
61	4321	1225	115	5546	399	1578	481	343.071	99.7592	0.823544	1187.44	481	1578	0	763
62	3027239	2649	12	3029888	94	0	0	0	0	1	5	0	0	0	5
63	4163	15545	1766	19708	185	193	1694	43.3729	373.544	0.937864	3648.77	1694	193	0	3241
64	722535	74431	114	796966	16	1	6	0.198068	1.12039	0.999169	858.833	6	1	0	858
65	4906261	1131	2939	4907392	37	0	20	0	4.99637	0.57539	6.2931	20	0	0	2
66	4249751	29017	393	4278768	38	0	0	0	0	1	65	0	0	0	65
67	2340208	19118	32	2359326	68	0	2	0	0.811857	0.99187	55.7586	2	0	0	55
68	1341859	1205	77	1343064	11	0	4	0	1.67756	0.918176	11.3621	4	0	0	10
69	81715	3924	1886	85639	206	88	811	19.3865	177.661	0.792961	511.89	811	88	0	319
70	4930	9188	1633	14118	204	242	2026	55.5633	452.647	0.906901	2957.85	2026	242	0	2472
71	513074	5554	104	518628	14	2	7	0.554589	0.615245	0.994165	100.849	7	2	0	100
72	6624	7792	346	14416	158	307	619	63.9295	133.41	0.97003	3424.73	619	307	0	3235
73	7986	5982	1063	13968	41	59	1729	14.4184	371.921	0.915291	2508.43	1729	59	0	2132
74	49391	11945	22	61336	962	531	12	117.974	2.87235	0.963303	1468.56	12	531	0	1350
75	80830	158162	635	238992	387	54	87	12.0444	17.0653	0.996823	4673.75	87	54	0	4643
76	3854441	30549	174	3884990	104	5	2	1.21159	0.102238	0.992298	76.8778	2	5	0	76
77	418726	2555	17	421281	18	0	0	0	0	1	52	0	0	0	52
78	55457	62751	142	118208	51	12	24	2.47053	6.11313	0.998878	4014.18	24	12	0	4005
79	741300	9146	107	750446	721	40	9	8.11304	1.28252	0.96416	120.253	9	40	0	111
80	2045	151170	16	153215	27	7	6	1.30048	1.76891	0.999757	6436.79	6	7	0	6434
81	3529238	29505	321	3558743	46	0	5	0	1.94253	0.984634	70.5345	5	0	0	69
82	1676	9869	190	11545	118	279	470	64.5053	100.895	0.982979	4982.4	470	279	0	4831
83	77768	100870	116	178638	105	20	19	5.04444	4.08167	0.998953	4305.15	19	20	0	4298
84	1884378	102544	14	1986922	1689	34	0	9.46473	0	0.991819	510.957	0	34	0	502
85	70712	5199	403	75911	2715	946	160	205.758	31.1664	0.79241	531.057	160	946	0	302
86	8149	1068	93	9217	12	45	393	9.00773	85.4186	0.94822	994.295	393	45	0	898
87	16446	40988	383	57434	2591	1073	170	246.14	37.4803	0.966731	3905.44	170	1073	0	3626
88	17860	9335	50	27195	11	15	70	3.02029	15.516	0.99634	2732.37	70	15	0	2715
89	13271	111453	33	124724	17	2	4	0.530435	1.17604	0.999849	5887.65	4	2	0	5886
90	287773	9100	72	296873	14	0	10	0	2.51664	0.995203	293.034	10	0	0	291
91	255805	3462	133	259267	629	103	29	24.4792	6.32728	0.888966	130.136	29	103	0	100
92	35674	12388	1656	48062	115	74	1027	14.6696	217.607	0.934176	1934.25	1027	74	0	1697
93	1262	21713	18	22975	967	950	16	220.33	2.65336	0.980192	4994.49	16	950	0	4786
94	54314	4694	1660	59008	14	5	995	0.862802	213.993	0.856337	822.994	995	5	0	613
95	7788	111469	13	119257	1326	306	1	68.2638	0.508772	0.994679	5717.3	1	306	0	5648
96	400538	1591	16	402129	2842	196	3	31.3961	0.736842	0.575862	35.3621	3	196	0	14
97	2178	214596	2368	216774	879	101	282	22.0184	57.7623	0.992985	5984.21	282	101	0	5903
98	15975	4537	10	20512	134	226	22	50.4705	4.88566	0.985912	1776.9	22	226	0	1723
99	7583	263179	1442	270762	537	54	166	13.1246	38.1125	0.995491	6005.7	166	54	0	5960
100	100774	11312	22	112086	29	12	6	3.77391	1.70538	0.99713	912.302	6	12	0	908
1	9467	3228	1198	12695	34	69	2000	16.6493	432.58	0.855795	1703.74	2000	69	0	1263
2	6959	27949	21	34908	80	64	17	15.456	3.34846	0.998383	5373.9	17	64	0	5356
3	2885457	1399	873	2886856	49	0	16	0	4.17907	0.753594	9.24138	16	0	0	6
4	27503	156011	524	183514	13	0	97	0	22.5499	0.997754	5610.4	97	0	0	5586
5	2845	72381	603	75226	15	9	232	2.3942	51.6727	0.995014	5999.89	232	9	0	5945
6	107552	82948	387	190500	88	17	71	3.99903	15.8899	0.996884	3415.7	71	17	0	3396
7	1888162	13099	18	1901261	57	0	0	0	0	1	75	0	0	0	75
8	976985	35953	204	1012938	25	1	13	0.198068	3.45009	0.99447	364.229	13	1	0	361
9	581285	9038	1753	590323	1661	106	119	24.8135	24.2438	0.834464	148.007	119	106	0	100
10	2215187	375451	44	2590638	1883	26	0	6.02995	0	0.997991	1324.8	0	26	0	1320
11	217691	64923	760	282614	36	1	121	0.124638	26.1089	0.992694	2003.07	121	1	0	1979
12	954133	2267	2482	956400	420	18	106	4.54203	20.4616	0.679555	41.036	106	18	0	19
13	26941	193009	144	219950	1509	182	29	42.5449	5.99093	0.996088	5656.38	29	182	0	5609
14	304127	5117	122	309244	34	6	14	0.864734	3.35874	0.986396	165.873	14	6	0	161
15	42877	126009	59	168886	81	16	16	3.18647	3.53962	0.999345	5164.76	16	16	0	5159
16	216702	173524	18	390226	58	3	2	0.889855	0.527526	0.999802	3471.1	2	3	0	3470
17	36386	1151	196	37537	569	486	185	104.506	36.1331	0.767206	288.658	185	486	0	155
18	1062	38447	16	39509	656	414	6	93.4976	1.76104	0.992572	5691.02	6	414	0	5598
19	13123	139304	319	152427	40	13	53	2.49758	10.7054	0.998816	5982.7	53	13	0	5969
20	1401	194247	2180	195648	66	7	285	2.36425	61.0508	0.994228	6088.11	285	7	0	6027
21	3962672	106096	2906	4068768	192	1	30	0.0850242	7.47489	0.98398	262.664	30	1	0	256
22	3128235	1605	14	3129840	172	1	0	0.394203	0	0.975974	7.26087	0	1	0	7
23	2807970	4445	84	2812415	12	0	3	0	0.710224	0.968307	12.4828	3	0	0	12
24	3179133	2916	1155	3182049	26	0	18	0	2.96189	0.84151	10.2759	18	0	0	8
25	23211	2919	342	26130	91	115	452	23.9111	93.3593	0.939776	1037.53	452	115	0	916
26	2190	47363	578	49553	148	70	311	15.7111	66.9462	0.992279	5740.27	311	70	0	5663
27	1711613	71963	1557	1783576	1417	27	43	7.93913	8.9637	0.977041	370.673	43	27	0	355
28	14978	4347	24	19325	26	48	54	11.5227	13.0315	0.993685	1958.21	54	48	0	1932
29	1346535	213686	2882	1560221	99	3	62	0.211594	11.7024	0.994671	1244.04	62	3	0	1233
30	1843925	8780	151	1852705	138	3	3	0.62029	0.23533	0.992541	54.3381	3	3	0	53
31	261102	291388	16	552490	12	1	0	0.0434783	0	0.999995	4087.02	0	1	0	4087
32	67826	460337	11	528163	210	12	0	2.45121	0	0.999815	5836.33	0	12	0	5834
33	2534600	4907	77	2539507	118	4	0	0.763285	0	0.983015	19.8696	0	4	0	19
34	91315	111097	27	202412	1406	191	4	44.5072	0.574713	0.994912	3924.91	4	191	0	3877
35	2218291	3375	199	2221666	258	5	3	0.437681	0.622505	0.974144	20.9115	3	5	0	20
36	5187	1167	11	6354	158	823	58	185.156	12.2674	0.936584	1405.98	58	823	0	1216
37	147947	303578	2248	451525	1686	104	163	24.5507	40.3557	0.992746	4601.34	163	104	0	4536
38	319664	50980	23	370644	105	6	1	1.7256	0.45977	0.999161	1213.21	1	6	0	1211
39	8567	16943	11	25510	2076	1614	6	366.609	0.586812	0.947323	3097.32	6	1614	0	2739
40	2165	2202	54	4367	36	249	396	52.5469	86.4586	0.978689	3353.04	396	249	0	3224
41	790981	393650	70	1184631	56	2	5	0.170048	1.07804	0.999755	2767.85	5	2	0	2767
42	1444	410300	23	411744	1161	75	1	16.7913	0.0998185	0.998812	6284.73	1	75	0	6265
43	10536	31827	132	42363	2215	1186	88	275.852	17.0054	0.965726	3842.64	88	1186	0	3558
44	307180	17073	59	324253	146	15	14	3.21546	3.12704	0.993806	511.125	14	15	0	504
45	278331	33868	10	312199	599	85	1	20.4145	0.0677556	0.990651	968.578	1	85	0	952
46	2061026	4201	38	2065227	46	2	2	0.283092	0.712039	0.972565	19.0315	2	2	0	18
47	55926	3783	16	59709	336	214	15	48.1623	2.86025	0.959738	570.007	15	214	0	527
48	440501	31836	597	472337	530	52	45	11.5729	10.4471	0.981352	586.927	45	52	0	568
49	2513616	18043	19	2531659	2355	37	0	7.99807	0	0.940657	59.913	0	37	0	52
50	20107	21382	26	41489	617	474	16	108.234	3.99758	0.986034	3584.99	16	474	0	3468
51	9062	37147	1661	46209	1419	642	737	138.784	162.437	0.962718	4075.79	737	642	0	3794
52	530793	143919	27	674712	101	2	1	0.247343	0.0998185	0.999911	1860.18	1	2	0	1860
53	4322579	1672	1242	4324251	376	0	15	0	3.30853	0.705278	6.08621	15	0	0	2
54	33499	132777	180	166276	94	18	38	4.29082	7.76709	0.998865	5490.08	38	18	0	5477
55	1433	70371	29	71804	1110	394	15	91.4966	2.29946	0.992843	5825.05	15	394	0	5731
56	189553	390551	435	580104	62	3	30	0.600966	5.55112	0.999305	4843.02	30	3	0	4837
57	12654	93645	13	106299	102	28	5	5.23285	2.01089	0.999417	5889.11	5	28	0	5881
58	460249	3528	54	463777	45	5	3	0.540097	0.816092	0.991246	79.2999	3	5	0	78
59	144493	2617	1448	147110	11	2	393	0.205797	89.9564	0.775464	219.212	393	2	0	131
60	1067449	6590	774	1074039	174	8	34	1.42802	6.71446	0.922776	56.4475	34	8	0	49
61	4321	1225	115	5546	399	1531	452	349.252	102.842	0.821381	1198.31	452	1531	0	775
62	3027239	2649	12	3029888	94	0	0	0	0	1	11	0	0	0	11
63	4163	15545	1766	19708	185	169	1746	36.1449	366.923	0.940411	3689.86	1746	169	0	3303
64	722535	74431	114	796966	16	2	8	0.496618	1.5971	0.998681	842.546	8	2	0	841
65	4906261	1131	2939	4907392	37	1	30	0.0434783	6.46884	0.730921	13.1424	30	1	0	5
66	4249751	29017	393	4278768	38	0	3	0	0.387175	0.997045	73.2069	3	0	0	73
67	2340208	19118	32	2359326	68	0	2	0	0.134301	0.998957	71.9655	2	0	0	71
68	1341859	1205	77	1343064	11	0	0	0	0	1	7	0	0	0	7
69	81715	3924	1886	85639	206	89	794	16.4242	171.372	0.80522	520.104	794	89	0	338
70	4930	9188	1633	14118	204	232	2015	50.4899	437.483	0.910073	2944.41	2015	232	0	2453
71	513074	5554	104	518628	14	1	12	0.0850242	2.71143	0.983394	93.3538	12	1	0	91
72	6624	7792	346	14416	158	297	667	75.5981	142.032	0.966273	3338.45	667	297	0	3118
73	7986	5982	1063	13968	41	62	1697	16.1411	363.389	0.917055	2514.46	1697	62	0	2142
74	49391	11945	22	61336	962	489	19	109.766	4.40532	0.966982	1547.19	19	489	0	1435
75	80830	158162	635	238992	387	47	67	10.3923	16.7362	0.997001	4646.47	67	47	0	4620
76	3854441	30549	174	3884990	104	0	0	0	0	1	79	0	0	0	79
77	418726	2555	17	421281	18	2	0	0.592271	0	0.994495	47.5	0	2	0	47
78	55457	62751	142	118208	51	20	37	4.6058	8.06776	0.998362	3993.46	37	20	0	3981
79	741300	9146	107	750446	721	44	6	11.0821	1.56261	0.954778	127.963	6	44	0	114
80	2045	151170	16	153215	27	3	1	1.51014	0.0677556	0.999889	6318.53	1	3	0	6317
81	3529238	29505	321	3558743	46	1	7	0.29372	1.27647	0.989839	82.8981	7	1	0	82
82	1676	9869	190	11545	118	260	431	59.5169	95.6152	0.984257	5059.82	431	260	0	4909
83	77768	100870	116	178638	105	14	30	3.88792	6.62553	0.998709	4195.46	30	14	0	4185
84	1884378	102544	14	1986922	1689	31	0	7.25121	0	0.993457	489.326	0	31	0	483
85	70712	5199	403	75911	2715	988	166	219.176	34.0109	0.784205	546.635	166	988	0	308
86	8149	1068	93	9217	12	39	381	8.98647	81.3714	0.95163	1017.96	381	39	0	933
87	16446	40988	383	57434	2591	1064	161	238.376	34.15	0.966425	3712.23	161	1064	0	3449
88	17860	9335	50	27195	11	17	59	3.68406	15.4259	0.99629	2761	59	17	0	2742
89	13271	111453	33	124724	17	4	5	0.584541	1.09256	0.999852	5868.08	5	4	0	5866
90	287773	9100	72	296873	14	6	13	2.12077	2.80702	0.991542	296.044	13	6	0	291
91	255805	3462	133	259267	629	99	23	25.5739	5.8542	0.86931	112.478	23	99	0	87
92	35674	12388	1656	48062	115	73	1060	15.8647	232.084	0.926679	1852.1	1060	73	0	1618
93	1262	21713	18	22975	967	968	26	217.869	5.05687	0.97948	4833.98	26	968	0	4615
94	54314	4694	1660	59008	14	9	939	2.23382	203.467	0.859753	806.373	939	9	0	609
95	7788	111469	13	119257	1326	310	3	70.7681	0.401089	0.994529	5751.59	3	310	0	5677
96	400538	1591	16	402129	2842	191	6	28.7314	1.60315	0.567403	32.9063	6	191	0	13
97	2178	214596	2368	216774	879	111	301	25.2686	66.6739	0.991658	5800.62	301	111	0	5712
98	15975	4537	10	20512	134	213	22	46.6889	2.85662	0.987495	1777.29	22	213	0	1727
99	7583	263179	1442	270762	537	58	175	14.5005	37.095	0.995531	6068.98	175	58	0	6021
100	100774	11312	22	112086	29	5	11	1.08889	2.14761	0.998233	950.956	11	5	0	947
1	9467	3228	1198	12695	34	56	2057	12.5488	451.046	0.849996	1692.43	2057	56	0	1230
2	6959	27949	21	34908	80	65	17	16.401	4.36358	0.998214	5416.25	17	65	0	5398
3	2885457	1399	873	2886856	49	0	10	0	2.55414	0.617408	3.58621	10	0	0	1
4	27503	156011	524	183514	13	2	93	0.418357	17.9933	0.998188	5649.08	93	2	0	5632
5	2845	72381	603	75226	15	6	228	1.66184	51.8911	0.995046	5998.03	228	6	0	5942
6	107552	82948	387	190500	88	17	67	3.01353	16.2081	0.996889	3337.65	67	17	0	3318
7	1888162	13099	18	1901261	57	2	1	0.530435	0.448276	0.993547	75.0855	1	2	0	74
8	976985	35953	204	1012938	25	2	9	0.803865	2.12946	0.995035	311.031	9	2	0	308
