Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
40	2886	43935	0.485548	0.0362119	80	46821	351	343	330	79.0251	78.7629	0.00581273	79.3546	58	71	272	0
41	20410	73019	0.312136	0.0864766	24	93429	351	135	115	30.914	27.6038	0.0372873	30.3771	17	37	98	0
42	2046783	333695	0.277818	0.0482607	1033	2380478	182	6	6	0.981643	1.07502	-0.00369239	1.02474	2	2	4	0
43	1351651	75411	0.21374	0.0841597	2234	1427062	115	6	6	1.65024	1.34059	0.00557695	1.503	2	2	4	0
44	4169	25542	0.298641	0.389003	80	29711	130	239	251	51.5758	51.3442	0.00688825	51.8163	48	36	203	0
45	16482	419119	0.443329	0.0427358	153	435601	2245	233	226	47.229	47.7302	0.00207394	47.5795	30	37	196	0
46	38257	3186	0.187772	0.161726	48	41443	967	216	177	44.6425	41.5203	0.0131048	43.6439	32	71	145	0
47	904913	4853	0.479728	0.0611309	217	909766	1534	73	80	13.601	13.9189	0.00456336	13.8238	17	10	63	0
48	1905798	172051	0.160741	0.0469996	28	2077849	78	1	1	0.486957	0.435572	-0.00521383	0.458771	0	0	1	0
49	12348	2585	0.361027	0.442812	59	14933	107	349	353	77.6918	77.5221	0.00671563	78.1312	67	63	286	0
50	5326	2833	0.157452	0.15041	931	8159	76	754	963	175.848	182.144	0.0107128	180.953	310	101	653	0
51	422404	53669	0.48774	0.216687	368	476073	2019	174	179	37.3449	36.2886	0.00458134	36.9835	35	30	144	0
52	101387	1118	0.187077	0.16674	1808	102505	286	392	433	97.5043	98.2952	0.00177467	98.0757	88	47	345	0
53	3734	1096	0.399695	0.355829	1308	4830	2245	2948	3186	548	553.003	0.000284129	550.669	763	525	2423	0
54	608886	2726	0.328352	0.292918	2723	611612	20	3	9	0.445411	0.566848	-0.00373004	0.504498	7	1	2	0
55	2183	133059	0.105527	0.471085	132	135242	72	50	57	11.7198	12.4198	0.00954726	12.1882	14	7	43	0
56	18119	128383	0.440037	0.312988	104	146502	2284	150	153	31.9246	30.0175	0.00180267	31.0225	31	28	122	0
57	5758	225639	0.01448	0.304912	46	231397	38	5	5	1.85411	1.28857	0.0422673	1.63793	1	1	4	0
58	286311	2295	0.248094	0.0681088	18	288606	29	6	7	1.71981	1.73019	0.207255	2.17616	2	1	5	0
59	9472	12733	0.478282	0.186367	118	22205	128	391	421	94.3314	92.2613	0.00653739	93.9048	86	56	335	0
60	152745	320864	0.380418	0.174752	1589	473609	484	90	94	19.1836	18.6152	0.0014644	18.9258	16	12	78	0
61	25983	64447	0.494557	0.382165	25	90430	470	59	53	12.5614	11.4229	0.0193547	12.2249	9	15	44	0
62	11329	1139	0.259298	0.331587	35	12468	441	367	314	76.3072	72.7024	0.0166544	75.7549	55	108	259	0
63	1507970	8445	0.102436	0.141985	49	1516415	211	4	3	0.895652	1.02783	0.0369615	0.99925	1	2	2	0
64	628100	2754	0.0130823	0.430775	533	630854	819	36	35	9.10918	8.43194	0.000611309	8.77436	6	7	29	0
65	128088	64229	0.396065	0.0578723	838	192317	668	173	186	38.6357	39.6878	0.00447073	39.3403	38	25	148	0
66	3291847	3147	0.176691	0.182893	99	3294994	312	4	2	1.02995	0.651543	0.0158543	0.853073	0	2	2	0
67	16781	7342	0.464422	0.106109	66	24123	266	509	517	118.556	119.388	0.00528935	119.606	101	93	416	0
68	361400	1872	0.191636	0.0475064	122	363272	431	74	61	15.4058	15.6521	0.00435064	15.5975	5	18	56	0
69	2563	305318	0.0682482	0.322546	299	307881	23	21	33	4.02609	5.09074	0.0408955	4.75787	12	0	21	0
70	478042	3420	0.158487	0.311663	2205	481462	246	128	143	28.6647	29.3811	0.000160949	29.0292	33	18	110	0
71	17043	400238	0.0460872	0.153189	118	417281	400	32	31	7.03188	6.77737	0.00551793	6.94228	5	6	26	0
72	1318786	111343	0.480046	0.0549294	35	1430129	340	9	10	2.0657	2.63823	0.0670562	2.52474	2	1	8	0
73	280890	180218	0.0132945	0.190537	505	461108	224	50	55	12.7787	13.712	0.0155809	13.458	13	8	42	0
74	1111	10081	0.176419	0.0844019	1851	11192	33	132	244	31.9179	34.8572	0.0264875	34.3073	140	28	104	0
75	10014	460431	0.0461945	0.0235024	489	470445	748	94	98	20.6734	21.4005	0.0037376	21.1177	17	13	81	0
76	511200	35153	0.180379	0.409492	22	546353	581	5	4	0.752657	0.967937	0.00911436	0.868816	0	1	4	0
77	4926575	203987	0.0371757	0.00109942	199	5130562	1635	13	12	2.99614	2.91289	0.0135219	2.99475	1	2	11	0
78	3277	98555	0.283899	0.483846	27	101832	88	33	26	7.52754	6.84513	0.0109455	7.26387	3	10	23	0
79	11981	97921	0.0527693	0.134985	2425	109902	29	103	191	25.3217	29.3007	0.0445119	28.6034	102	14	89	0
80	2413847	112606	0.301717	0.136595	155	2526453	611	9	10	1.78068	2.08409	0.00583976	1.94453	2	1	8	0
81	197134	463456	0.34199	0.478947	864	660590	65	14	20	2.16039	2.97036	0.0161837	2.61019	8	2	12	0
82	31730	310354	0.134007	0.0294483	2015	342084	57	13	27	2.36135	3.7078	0.0144246	3.08321	16	2	11	0
83	2588421	5514	0.133157	0.0414344	108	2593935	628	7	11	2.04928	2.24743	0.0464925	2.25412	4	0	7	0
84	1302900	23849	0.19165	0.4096	503	1326749	2403	39	40	8.2628	8.36479	-0.00351851	8.28486	9	8	31	0
85	2186	102160	0.444426	0.201432	45	104346	1021	169	161	34.8386	34.2698	0.00720879	34.8036	37	45	124	0
86	63686	1593	0.293866	0.00772744	1589	65279	34	19	33	4.23285	5.17544	0.00482999	4.72939	19	5	14	0
87	49959	215554	0.236194	0.242464	279	265513	132	59	61	14.3333	14.4519	0.00378003	14.4475	10	8	51	0
88	19267	128351	0.177181	0.14317	49	147618	10	10	11	2.72271	2.97338	0.0692071	3.06147	2	1	9	0
89	212621	2875	0.435647	0.100285	10	215496	457	56	39	11.6	9.16273	0.0350198	10.7474	3	20	36	0
90	1309300	29644	0.200028	0.334263	89	1338944	248	3	3	0.422222	0.264973	0.0157068	0.348576	1	1	2	0
91	1352741	28903	0.22544	0.391543	84	1381644	151	6	7	0.744928	0.721113	0.010366	0.74063	1	0	6	0
92	25129	2408	0.460205	0.489988	847	27537	107	498	555	114.536	113.033	0.00212574	114.023	129	72	426	0
93	16889	65144	0.319556	0.0913651	15	82033	10	4	8	0.928502	1.33696	0.0305922	1.17016	6	2	2	0
94	3824582	29838	0.172213	0.110164	119	3854420	548	8	7	1.37295	1.58621	0.0243119	1.51724	1	2	6	0
95	23808	358371	0.312057	0.402323	11	382179	104	5	5	1.26377	1.16697	0.00737621	1.22414	1	1	4	0
96	1894	7202	0.472106	0.246206	38	9096	25	193	232	46.1749	47.8179	0.0238943	48.1529	66	27	166	0
97	299830	66454	0.0710461	0.0858164	101	366284	45	17	15	4.79034	3.96915	0.0406623	4.56147	3	5	12	0
98	394706	1672	0.412798	0.325484	1286	396378	56	7	15	1.81546	2.34604	0.0100753	2.10345	9	1	6	0
99	5081	262416	0.460646	0.297706	26	267497	2563	20	20	3.88696	3.59952	0.0088516	3.77586	5	5	15	0
100	30579	26733	0.29856	0.479234	117	57312	32	81	93	18.9923	18.908	0.0111799	19.1642	22	10	71	0
1	424849	453661	0.335765	0.17596	1401	878510	1080	105	108	23.4145	23.418	0.00267224	23.479	14	11	94	0
2	73909	19286	0.460612	0.0794142	14	93195	62	35	32	7.91981	6.81488	0.0329881	7.61394	6	9	26	0
3	37798	476897	0.354986	0.0609761	12	514695	10	0	1	0	0.0998185	0.0276839	0.0517241	1	0	0	0
4	24171	8541	0.269439	0.444693	318	32712	30	217	253	54.0106	54.0659	0.00876899	54.5165	67	31	186	0
5	37600	15309	0.0637334	0.0914211	10	52909	302	69	26	10.3556	5.23291	0.162471	9.23613	4	47	22	0
6	1207	173604	0.0301459	0.309571	57	174811	2646	14	14	2.46087	2.32547	0.0242035	2.45202	5	5	9	0
7	7118	11406	0.450963	0.133428	1562	18524	168	385	443	85.2976	87.6618	0.0032255	86.7654	124	66	319	0
8	40510	7734	0.22419	0.47851	1969	48244	1750	1736	1863	401.764	406.923	-0.000175528	404.284	330	203	1533	0
9	328499	435069	0.326204	0.0841396	853	763568	359	21	25	3.9256	4.13491	0.0115484	4.07796	8	4	17	0
10	901172	238286	0.46203	0.0261936	333	1139458	1587	58	70	11.2444	12.3364	-0.00150112	11.7751	16	4	54	0
11	2144	2024	0.287158	0.327184	142	4168	251	1866	1988	425.951	426.811	0.00370097	427.967	419	297	1569	0
12	130342	1830	0.272004	0.376476	37	132172	20	26	24	6.82802	6.54023	0.0116953	6.76237	2	4	22	0
13	79415	11741	0.346391	0.185299	70	91156	2656	225	235	49.9932	49.9002	0.00447351	50.1709	51	41	184	0
14	903897	29593	0.257513	0.0375398	47	933490	18	1	2	0.124638	0.165154	0.0418715	0.151424	2	1	0	0
15	1933475	283393	0.12774	0.202962	595	2216868	679	18	21	3.40193	3.51482	-0.00060977	3.45652	5	2	16	0
16	2612901	2287	0.42386	0.0744872	90	2615188	753	15	14	4.02512	4.41198	-0.00278562	4.20765	1	2	13	0
17	28159	1268	0.318221	0.0388908	1951	29427	2223	1684	1799	363.021	365.001	0.00124399	364.469	362	247	1437	0
18	1166311	2316	0.231296	0.288664	490	1168627	449	28	32	8.20773	8.17544	0.0116274	8.28786	8	4	24	0
19	1000	252673	0.312636	0.259068	131	253673	1472	97	97	18.4396	18.4247	-0.000424796	18.4243	21	21	76	0
20	236748	381319	0.132888	0.212671	445	618067	568	60	64	12.6271	12.3914	0.0129913	12.6732	15	11	49	0
21	527396	27544	0.230414	0.233113	642	554940	50	17	17	2.9942	3.01512	-0.00081976	3.00225	4	4	13	0
22	3575	10501	0.466897	0.0577276	14	14076	469	979	808	210.185	195.376	0.0303997	209.077	111	282	697	0
23	2600	284018	0.459928	0.498446	1889	286618	97	51	58	12.4473	12.2148	0.00255449	12.3621	13	6	45	0
24	2301	327769	0.321435	0.41507	103	330070	10	8	8	1.84831	1.80823	0.0190141	1.86357	3	3	5	0
25	1205	11300	0.336186	0.190746	473	12505	17	116	172	29.7874	30.8705	0.0181351	30.8928	82	26	90	0
26	894030	1087	0.0522258	0.260493	15	895117	41	1	1	0.231884	0.241984	-0.0196317	0.232384	0	0	1	0
27	113106	304320	0.107684	0.23285	24	417426	50	4	4	0.71401	0.547489	0.212171	0.797601	2	2	2	0
28	750786	1525	0.123658	0.397566	26	752311	125	3	3	0.569082	0.455535	0.00724735	0.515742	1	1	2	0
29	345932	4776	0.142015	0.442142	1217	350708	249	142	157	32.0705	32.6848	0.00233778	32.455	32	17	125	0
30	63359	89079	0.214566	0.469921	72	152438	154	37	31	8.51884	7.92498	0.0104888	8.30735	5	11	26	0
31	2769	4162	0.0815332	0.234046	57	6931	887	473	386	89.3671	82.807	0.0194413	87.7714	87	174	299	0
32	199205	1316	0.330842	0.0623627	2221	200521	150	34	54	8.64058	9.31942	-0.00169626	8.96627	23	3	31	0
33	15504	192256	0.324011	0.379292	24	207760	1239	25	16	4.79517	3.65699	0.0106737	4.26837	1	10	15	0
34	187312	6429	0.480546	0.366264	157	193741	30	22	23	4.35362	4.5124	0.0281865	4.56222	7	6	16	0
35	3029	34193	0.425215	0.318179	15	37222	52	49	46	11.3623	11.1482	0.0268704	11.5652	10	13	36	0
36	281097	23926	0.129212	0.0453213	263	305023	492	101	110	22.6087	22.7713	0.00463587	22.7961	22	13	88	0
37	2813	325995	0.209987	0.244366	58	328808	63	17	19	3.98744	4.33757	0.0157264	4.23013	5	3	14	0
38	3262223	11071	0.145291	0.275751	59	3273294	397	3	2	0.589372	0.450696	-0.0138152	0.512744	0	1	2	0
39	19667	301786	0.436003	0.396387	1015	321453	13	4	5	0.992271	0.990321	0.00945243	1.00075	2	1	3	0
40	2886	43935	0.485548	0.0362119	80	46821	351	362	378	81.9565	82.0036	0.00440093	82.3426	70	54	308	0
41	20410	73019	0.312136	0.0864766	24	93429	351	128	106	29.629	26.4386	0.0303221	28.8973	9	31	97	0
42	2046783	333695	0.277818	0.0482607	1033	2380478	182	3	2	0.550725	0.68784	0.00293302	0.621439	0	1	2	0
43	1351651	75411	0.21374	0.0841597	2234	1427062	115	9	13	2.31594	2.49728	-0.00341256	2.3988	4	0	9	0
44	4169	25542	0.298641	0.389003	80	29711	130	256	264	58.2415	57.8379	0.00617984	58.3996	48	40	216	0
45	16482	419119	0.443329	0.0427358	153	435601	2245	234	220	52.8029	52.0792	0.00198176	52.5435	38	52	182	0
46	38257	3186	0.187772	0.161726	48	41443	967	237	215	50.17	46.2644	0.0129987	48.8403	49	71	166	0
47	904913	4853	0.479728	0.0611309	217	909766	1534	83	78	18.5275	17.5923	-0.00464577	17.9745	8	13	70	0
48	1905798	172051	0.160741	0.0469996	28	2077849	78	5	4	1.04638	1.4997	0.0200063	1.3006	0	1	4	0
49	12348	2585	0.361027	0.442812	59	14933	107	379	393	81.9952	83.1488	0.0065287	83.1177	69	55	324	0
50	5326	2833	0.157452	0.15041	931	8159	76	732	889	169.682	178.551	0.00944163	175.801	278	121	611	0
51	422404	53669	0.48774	0.216687	368	476073	2019	170	173	36.9575	36.7967	0.00591062	37.096	37	34	136	0
52	101387	1118	0.187077	0.16674	1808	102505	286	384	435	100.129	102.039	0.00328583	101.422	83	32	352	0
53	3734	1096	0.399695	0.355829	1308	4830	2245	2942	3148	546.256	544.223	0.000455637	545.484	741	535	2407	0
54	608886	2726	0.328352	0.292918	2723	611612	20	2	6	0.168116	0.273442	-0.00277657	0.22039	5	1	1	0
55	2183	133059	0.105527	0.471085	132	135242	72	57	55	12.2879	12.9474	0.0130395	12.7864	8	10	47	0
56	18119	128383	0.440037	0.312988	104	146502	2284	150	158	30.285	30.7235	0.00400977	30.6282	31	23	127	0
57	5758	225639	0.01448	0.304912	46	231397	38	15	12	3.7401	4.07743	0.0257804	4.01349	1	4	11	0
58	286311	2295	0.248094	0.0681088	18	288606	29	8	4	2.23478	1.4513	0.0270937	1.8913	0	4	4	0
59	9472	12733	0.478282	0.186367	118	22205	128	383	390	83.3034	82.9044	0.00925766	83.8793	73	66	317	0
60	152745	320864	0.380418	0.174752	1589	473609	484	90	96	19.2464	19.02	0.00499482	19.2286	18	12	78	0
61	25983	64447	0.494557	0.382165	25	90430	470	55	57	12.1517	11.4815	0.00390931	11.8613	11	9	46	0
62	11329	1139	0.259298	0.331587	35	12468	441	344	302	63.8947	62.8234	0.013002	64.1904	67	109	235	0
63	1507970	8445	0.102436	0.141985	49	1516415	211	6	6	1.07923	1.0484	0.0076826	1.07196	3	3	3	0
64	628100	2754	0.0130823	0.430775	533	630854	819	46	53	11.6261	12.0544	0.000744084	11.8501	15	8	38	0
65	128088	64229	0.396065	0.0578723	838	192317	668	174	189	37.5188	37.5838	0.0028929	37.6604	37	22	152	0
66	3291847	3147	0.176691	0.182893	99	3294994	312	4	4	0.922705	1.09437	0.0265684	1.03673	0	0	4	0
67	16781	7342	0.464422	0.106109	66	24123	266	498	503	109.102	108.237	0.00526923	109.243	106	101	397	0
68	361400	1872	0.191636	0.0475064	122	363272	431	76	68	16.2657	16.2868	0.0128855	16.4888	12	20	56	0
69	2563	305318	0.0682482	0.322546	299	307881	23	33	40	7.98164	8.44828	0.0169716	8.35832	12	5	28	0
70	478042	3420	0.158487	0.311663	2205	481462	246	133	146	31.6357	31.5124	0.000464216	31.5885	29	16	117	0
71	17043	400238	0.0460872	0.153189	118	417281	400	19	16	3.18551	3.51845	0.0260823	3.44303	2	5	14	0
72	1318786	111343	0.480046	0.0549294	35	1430129	340	10	8	1.7401	1.55717	0.0233677	1.68741	1	3	7	0
73	280890	180218	0.0132945	0.190537	505	461108	224	47	53	11.0203	10.7417	0.018329	11.0832	15	9	38	0
74	1111	10081	0.176419	0.0844019	1851	11192	33	138	259	29.6705	34.6092	0.0271744	33.057	148	27	111	0
75	10014	460431	0.0461945	0.0235024	489	470445	748	98	101	23.7014	23.8736	0.0120112	24.0772	19	16	82	0
76	511200	35153	0.180379	0.409492	22	546353	581	4	2	0.663768	0.860254	0.027226	0.784108	0	2	2	0
77	4926575	203987	0.0371757	0.00109942	199	5130562	1635	13	10	1.95266	1.61162	-0.00398776	1.77436	2	5	8	0
78	3277	98555	0.283899	0.483846	27	101832	88	26	30	7.22126	7.24803	0.0188944	7.37406	6	2	24	0
79	11981	97921	0.0527693	0.134985	2425	109902	29	126	185	30.2483	33.6273	0.037855	33.2099	82	23	103	0
80	2413847	112606	0.301717	0.136595	155	2526453	611	12	13	2.88406	2.81004	0.0164079	2.8943	1	0	12	0
81	197134	463456	0.34199	0.478947	864	660590	65	22	29	4.4	4.33031	0.0124085	4.41979	11	4	18	0
82	31730	310354	0.134007	0.0294483	2015	342084	57	10	17	2.00097	2.25711	0.0205759	2.17466	9	2	8	0
83	2588421	5514	0.133157	0.0414344	108	2593935	628	16	15	3.65217	3.82577	0.00491129	3.75787	2	3	13	0
84	1302900	23849	0.19165	0.4096	503	1326749	2403	33	29	7.90918	7.53539	-0.00316365	7.69715	3	7	26	0
85	2186	102160	0.444426	0.201432	45	104346	1021	156	137	35.4396	33.7544	0.00543975	34.7819	23	42	114	0
86	63686	1593	0.293866	0.00772744	1589	65279	34	22	43	4.1913	5.74289	0.0120337	5.03223	29	8	14	0
87	49959	215554	0.236194	0.242464	279	265513	132	65	68	15.5188	15.6346	-0.00438203	15.509	11	8	57	0
88	19267	128351	0.177181	0.14317	49	147618	10	7	9	2.04155	2.09982	0.19107	2.56072	3	1	6	0
89	212621	2875	0.435647	0.100285	10	215496	457	51	41	11.4068	10.9056	0.0468853	11.7024	2	12	39	0
90	1309300	29644	0.200028	0.334263	89	1338944	248	11	7	2.17005	1.96975	0.0176608	2.10645	0	4	7	0
91	1352741	28903	0.22544	0.391543	84	1381644	151	7	10	2.1285	2.26013	0.025666	2.25262	3	0	7	0
92	25129	2408	0.460205	0.489988	847	27537	107	495	551	115.816	116.446	0.00420985	116.624	129	73	422	0
93	16889	65144	0.319556	0.0913651	15	82033	10	8	8	1.69758	2.19964	0.0743745	2.1087	3	3	5	0
94	3824582	29838	0.172213	0.110164	119	3854420	548	6	5	1.03671	0.993345	-0.0104127	1.0045	1	2	4	0
95	23808	358371	0.312057	0.402323	11	382179	104	7	5	1.35749	0.889897	0.023643	1.14918	2	4	3	0
96	1894	7202	0.472106	0.246206	38	9096	25	200	238	49.6029	48.7901	0.0144211	49.9138	69	31	169	0
97	299830	66454	0.0710461	0.0858164	101	366284	45	17	16	3.00966	3.59891	0.0294799	3.40705	5	6	11	0
98	394706	1672	0.412798	0.325484	1286	396378	56	23	26	4.2686	4.52632	0.0153905	4.46702	7	4	19	0
99	5081	262416	0.460646	0.297706	26	267497	2563	32	26	6.1942	5.37024	0.00727016	5.82234	7	13	19	0
100	30579	26733	0.29856	0.479234	117	57312	32	79	82	19.8541	18.3255	0.00576064	19.1964	18	15	64	0
1	424849	453661	0.335765	0.17596	1401	878510	1080	78	91	16.0106	16.8294	-0.00245404	16.3816	26	13	65	0
2	73909	19286	0.460612	0.0794142	14	93195	62	45	38	9.26957	8.87054	0.0525801	9.57121	4	11	34	0
3	37798	476897	0.354986	0.0609761	12	514695	10	0	1	0	0.130672	0.0436514	0.0689655	1	0	0	0
4	24171	8541	0.269439	0.444693	318	32712	30	200	249	46.4309	48.6086	0.0142377	48.2129	73	24	176	0
5	37600	15309	0.0637334	0.0914211	10	52909	302	58	15	7.58841	2.82033	0.0987639	5.73313	3	46	12	0
6	1207	173604	0.0301459	0.309571	57	174811	2646	24	22	4.73913	3.92377	0.0320678	4.47151	4	6	18	0
7	7118	11406	0.450963	0.133428	1562	18524	168	406	466	97.5217	98.3872	0.000933298	98.048	109	49	357	0
8	40510	7734	0.22419	0.47851	1969	48244	1750	1747	1841	391.289	389.01	-0.000982445	389.762	335	241	1506	0
9	328499	435069	0.326204	0.0841396	853	763568	359	38	38	8.58647	8.66364	0.00440544	8.66342	6	6	32	0
10	901172	238286	0.46203	0.0261936	333	1139458	1587	69	64	13.6396	13.6999	-0.0011342	13.6544	11	16	53	0
11	2144	2024	0.287158	0.327184	142	4168	251	1881	1995	426.409	427.632	0.00549153	429.382	397	283	1598	0
12	130342	1830	0.272004	0.376476	37	132172	20	13	17	3.51787	3.86812	0.00711137	3.72039	5	1	12	0
13	79415	11741	0.346391	0.185299	70	91156	2656	214	202	44.1884	43.7743	0.00855691	44.3598	30	42	172	0
14	903897	29593	0.257513	0.0375398	47	933490	18	0	1	0	0.0998185	0.0276839	0.0517241	1	0	0	0
15	1933475	283393	0.12774	0.202962	595	2216868	679	12	15	2.65894	2.81791	0.0058214	2.75487	4	1	11	0
16	2612901	2287	0.42386	0.0744872	90	2615188	753	10	11	2.38647	2.32123	0.0179058	2.39655	2	1	9	0
17	28159	1268	0.318221	0.0388908	1951	29427	2223	1685	1776	363.327	356.76	0.000505929	360.211	360	269	1416	0
18	1166311	2316	0.231296	0.288664	490	1168627	449	47	45	10.1121	10.5106	0.0100154	10.4168	7	9	38	0
19	1000	252673	0.312636	0.259068	131	253673	1472	101	102	20.4077	19.2377	0.00276294	19.8748	17	16	85	0
20	236748	381319	0.132888	0.212671	445	618067	568	68	74	14.086	15.02	0.00401213	14.6139	14	8	60	0
21	527396	27544	0.230414	0.233113	642	554940	50	10	18	2.02995	2.62129	0.026534	2.3913	10	2	8	0
22	3575	10501	0.466897	0.0577276	14	14076	469	952	810	205.385	191.585	0.035586	205.747	110	252	700	0
23	2600	284018	0.459928	0.498446	1889	286618	97	47	66	11.1594	11.5027	0.00710193	11.413	24	5	42	0
24	2301	327769	0.321435	0.41507	103	330070	10	5	6	1.97198	1.66667	-2.19961e-05	1.81859	2	1	4	0
25	1205	11300	0.336186	0.190746	473	12505	17	116	211	27.8531	31.2783	0.0295695	30.4805	116	21	95	0
26	894030	1087	0.0522258	0.260493	15	895117	41	2	1	0.429952	0.0677556	0.0679403	0.264618	0	1	1	0
27	113106	304320	0.107684	0.23285	24	417426	50	5	5	0.784541	0.581972	0.0530278	0.72039	1	1	4	0
28	750786	1525	0.123658	0.397566	26	752311	125	4	3	0.883092	0.716273	-0.0137301	0.788606	0	1	3	0
29	345932	4776	0.142015	0.442142	1217	350708	249	191	184	41.5855	40.775	-0.00105765	41.1349	31	38	153	0
30	63359	89079	0.214566	0.469921	72	152438	154	60	57	15.5092	15.4495	0.0137938	15.6957	7	10	50	0
31	2769	4162	0.0815332	0.234046	57	6931	887	465	365	83.8029	77.029	0.00883624	81.1139	81	181	284	0
32	199205	1316	0.330842	0.0623627	2221	200521	150	30	35	6.91787	7.34906	0.0114535	7.21739	7	2	28	0
33	15504	192256	0.324011	0.379292	24	207760	1239	27	18	5.60193	5.42347	0.0269894	5.66492	1	10	17	0
34	187312	6429	0.480546	0.366264	157	193741	30	17	18	3.24444	3.49546	0.00544533	3.38906	3	2	15	0
35	3029	34193	0.425215	0.318179	15	37222	52	68	75	17.0319	15.8693	0.0224293	16.8238	15	8	60	0
36	281097	23926	0.129212	0.0453213	263	305023	492	86	86	17.9092	18.6219	0.00467102	18.3531	18	18	68	0
37	2813	325995	0.209987	0.244366	58	328808	63	5	6	1.43671	1.41561	-0.0141034	1.4063	2	1	4	0
38	3262223	11071	0.145291	0.275751	59	3273294	397	1	1	0.394203	0.506352	0.126158	0.516492	0	0	1	0
39	19667	301786	0.436003	0.396387	1015	321453	13	3	7	0.366184	0.400484	-0.00877408	0.38006	4	0	3	0
40	2886	43935	0.485548	0.0362119	80	46821	351	302	310	68.4203	67.9244	0.00521569	68.5285	55	47	255	0
41	20410	73019	0.312136	0.0864766	24	93429	351	137	116	29.0068	26.5197	0.0351569	28.7639	18	39	98	0
42	2046783	333695	0.277818	0.0482607	1033	2380478	182	2	2	0.283092	0.194797	-0.00803186	0.236882	1	1	1	0
43	1351651	75411	0.21374	0.0841597	2234	1427062	115	7	6	2.24348	2.05868	-0.0167306	2.11544	0	1	6	0
44	4169	25542	0.298641	0.389003	80	29711	130	203	221	40.2126	42.092	0.00382214	41.3148	57	39	164	0
45	16482	419119	0.443329	0.0427358	153	435601	2245	240	253	56.2937	55.003	0.00344109	55.8373	48	35	205	0
46	38257	3186	0.187772	0.161726	48	41443	967	235	213	46.4193	45.6975	0.0137886	46.7001	49	71	164	0
47	904913	4853	0.479728	0.0611309	217	909766	1534	93	88	19.9614	20.0327	0.000777918	20.0127	13	18	75	0
48	1905798	172051	0.160741	0.0469996	28	2077849	78	4	3	1.38357	1.06352	0.0523374	1.28936	1	2	2	0
49	12348	2585	0.361027	0.442812	59	14933	107	380	372	82.4329	80.6891	0.00852171	82.2571	70	78	302	0
50	5326	2833	0.157452	0.15041	931	8159	76	763	952	177.146	185.068	0.0107636	183.1	308	119	644	0
51	422404	53669	0.48774	0.216687	368	476073	2019	179	178	37.5739	36.9135	0.00383168	37.3853	32	33	146	0
52	101387	1118	0.187077	0.16674	1808	102505	286	392	412	91.5256	91.1984	0.00195808	91.5405	77	57	335	0
53	3734	1096	0.399695	0.355829	1308	4830	2245	2893	3081	543.382	542.071	-0.000537377	542.432	727	539	2354	0
54	608886	2726	0.328352	0.292918	2723	611612	20	3	3	0.434783	0.686025	0.0137025	0.568966	1	1	2	0
55	2183	133059	0.105527	0.471085	132	135242	72	66	69	14.6715	14.5366	-0.000636858	14.5945	14	11	55	0
56	18119	128383	0.440037	0.312988	104	146502	2284	147	152	33.6512	33.5614	0.0041205	33.7451	30	25	122	0
57	5758	225639	0.01448	0.304912	46	231397	38	10	7	1.59807	2.08409	0.0622367	1.96627	3	6	4	0
58	286311	2295	0.248094	0.0681088	18	288606	29	8	10	1.66473	1.69087	0.0109211	1.6964	6	4	4	0
59	9472	12733	0.478282	0.186367	118	22205	128	353	383	78.1082	77.0169	0.00798189	78.1837	84	54	299	0
60	152745	320864	0.380418	0.174752	1589	473609	484	75	83	17.513	17.0442	-0.000531973	17.2684	17	9	66	0
61	25983	64447	0.494557	0.382165	25	90430	470	54	46	11.5295	10.5886	0.00730915	11.1379	8	16	38	0
62	11329	1139	0.259298	0.331587	35	12468	441	332	279	64.7121	60.4386	0.0125708	63.3591	55	108	224	0
63	1507970	8445	0.102436	0.141985	49	1516415	211	3	3	0.171981	0.490018	0.059443	0.353823	2	2	1	0
64	628100	2754	0.0130823	0.430775	533	630854	819	29	32	8.11208	8.26618	-0.00475591	8.15067	7	4	25	0
65	128088	64229	0.396065	0.0578723	838	192317	668	188	205	44.3111	43.6588	0.000273597	43.9955	44	27	161	0
66	3291847	3147	0.176691	0.182893	99	3294994	312	1	1	0.321739	0.333938	-0.0194776	0.321589	0	0	1	0
67	16781	7342	0.464422	0.106109	66	24123	266	538	549	118.437	117.266	0.0114241	119.21	102	91	447	0
68	361400	1872	0.191636	0.0475064	122	363272	431	64	77	16.4213	17.3327	0.00204717	16.9138	18	5	59	0
69	2563	305318	0.0682482	0.322546	299	307881	23	30	39	7.4628	7.71748	0.0487546	7.98051	11	2	28	0
70	478042	3420	0.158487	0.311663	2205	481462	246	125	134	31.0715	31.4156	0.00024111	31.2519	27	18	107	0
71	17043	400238	0.0460872	0.153189	118	417281	400	17	15	2.14493	2.60557	0.0609554	2.53223	4	6	11	0
72	1318786	111343	0.480046	0.0549294	35	1430129	340	10	8	2.41546	2.52148	0.0201078	2.51949	1	3	7	0
73	280890	180218	0.0132945	0.190537	505	461108	224	57	54	11.0821	9.83122	0.0106139	10.5652	12	15	42	0
74	1111	10081	0.176419	0.0844019	1851	11192	33	129	213	30.5594	35.4017	0.0239582	33.8081	111	27	102	0
