Sim	T_Pmume_brPLUSDIV	T_w4_Pmume	mPmumew4	mw4Pmume	Pmume	T_Pmume_br	w4	S_1	S_2	Pi_1	Pi_2	FST_2_1	PI_2_1	Sx1_1_0	Sx0_1_0	Ss_1_0	Sf_1_0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	13	16	4.41836	4.52148	0.00513491	4.49325	5	2	11	0
51	2944	34650	0.303127	0.243822	172	37594	12	38	69	8.67633	10.6201	0.0397005	10.0562	36	5	33	0
52	9323	95852	0.10393	0.161879	336	105175	155	192	195	40.9575	40.225	0.0140977	41.1694	42	39	153	0
53	804608	407334	0.192973	0.190003	130	1211942	89	9	9	2.05217	1.9752	-0.00752688	1.9985	2	2	7	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	2	2	0.925604	0.61464	0.0578647	0.815592	0	0	2	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	0	1	0	0.0677556	0.0117734	0.0344828	1	0	0	0
56	99321	104759	0.2619	0.13794	262	204080	25	11	20	1.64831	2.951	0.0484246	2.42354	12	3	8	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	859	852	192.817	187.355	0.00390297	190.817	136	143	716	0
58	40909	122824	0.0179096	0.0350882	475	163733	404	203	208	48.1382	48.2287	0.0180409	49.069	50	45	158	0
59	205033	6130	0.482593	0.16017	11	211163	112	15	13	2.70242	2.7199	0.0251287	2.78111	3	5	10	0
60	72230	10493	0.0233566	0.165187	352	82723	68	209	233	52.2145	53.3164	0.0189261	53.7871	54	30	179	0
61	12375	26883	0.426549	0.0778131	10	39258	431	273	206	54.3565	49.9232	0.0519965	54.9753	29	96	177	0
62	3223252	1073	0.4656	0.157885	399	3224325	965	12	11	2.85314	2.76165	0.0140369	2.84708	2	3	9	0
63	1421	27240	0.308833	0.0967614	75	28661	456	663	656	150.519	151.132	0.0073381	151.942	95	102	561	0
64	1038	22677	0.237823	0.375632	68	23715	1275	268	266	53.5237	55.1192	0.00507654	54.6027	59	61	207	0
65	1618279	1065	0.447713	0.184087	48	1619344	1822	11	8	2.49662	1.88627	0.0265624	2.24888	0	3	8	0
66	1067	2952	0.400642	0.282679	362	4019	482	2878	3079	655.436	654.618	0.00157173	656.056	598	397	2481	0
67	176447	275298	0.0782275	0.421148	536	451745	10	19	31	5.28116	5.48034	0.0484757	5.65592	13	1	18	0
68	35590	2143	0.408086	0.106961	650	37733	27	51	64	11.1894	11.4047	0.00573927	11.3628	25	12	39	0
69	54175	21308	0.241442	0.33927	12	75483	579	21	11	3.27633	2.30309	0.00422866	2.7991	2	12	9	0
70	259069	2122	0.364197	0.14387	545	261191	64	22	29	4.47729	4.9879	0.0227897	4.84483	10	3	19	0
71	5214	1318	0.427474	0.044452	135	6532	383	1728	1783	387.771	380.599	0.00655901	386.702	348	293	1435	0
72	8444	301501	0.357813	0.201872	278	309945	27	6	6	1.81256	1.64731	0.0149251	1.75562	1	1	5	0
73	25715	24103	0.00970876	0.398554	23	49818	355	43	22	6.10725	5.29704	0.0166602	5.7961	4	25	18	0
74	9169	103388	0.140924	0.303843	13	112557	2231	16	10	2.65024	1.40351	0.0679289	2.16642	2	8	8	0
75	62647	397834	0.159653	0.35619	1804	460481	2834	293	317	68.4174	70.954	0.00129269	69.7819	59	35	258	0
76	629623	72262	0.0941786	0.376355	2702	701885	194	126	129	28.5488	28.9341	0.000228527	28.7489	24	21	105	0
77	870989	281063	0.0516468	0.00953265	523	1152052	18	3	7	0.638647	1.02238	0.160721	0.994753	6	2	1	0
78	46814	89032	0.105218	0.437599	25	135846	17	8	6	1.55556	1.52934	-0.000752823	1.54123	1	3	5	0
79	1290952	72478	0.400925	0.00800672	796	1363430	576	17	16	3.79903	3.15789	0.00878302	3.5075	3	4	13	0
80	1838111	23083	0.428057	0.0511185	57	1861194	2089	37	38	7.55459	7.52511	0.0160407	7.66267	9	8	29	0
81	26081	8437	0.407659	0.34828	95	34518	152	268	285	60.6676	62.1567	0.00314303	61.6094	46	29	239	0
82	4422	60026	0.150837	0.0721097	39	64448	13	16	23	3.94396	4.20448	0.0804366	4.43253	9	2	14	0
83	2490	34743	0.472277	0.132917	11	37233	69	81	72	18.8773	18.3842	0.0390395	19.3853	11	20	61	0
84	2499	443367	0.0535543	0.108534	55	445866	2589	18	16	3.64638	3.56685	0.0139585	3.65742	3	5	13	0
85	3229	13060	0.436728	0.245898	61	16289	177	521	509	115.128	111.774	0.00552005	114.072	81	93	428	0
86	2787024	2326	0.302822	0.479537	186	2789350	391	9	8	1.54396	1.53842	-0.00731567	1.52999	0	1	8	0
87	4589286	238158	0.388899	0.472301	2826	4827444	1101	24	27	8.04444	7.88203	0.00389906	7.994	4	1	23	0
88	170424	209936	0.291073	0.292391	263	380360	923	101	102	20.6599	20.8106	0.00620161	20.8651	16	15	86	0
89	902526	18438	0.31585	0.182159	537	920964	968	64	73	13.5188	13.8657	-2.94386e-05	13.6927	14	5	59	0
90	104826	4640	0.368789	0.428122	288	109466	728	244	256	55.3498	55.2529	-0.000442985	55.2766	47	35	209	0
91	1683	6211	0.440563	0.178536	563	7894	107	680	805	155.696	157.903	0.00374662	157.394	230	105	575	0
92	527863	4634	0.4944	0.179886	259	532497	38	6	10	1.67923	2.04356	-0.0105415	1.84258	4	0	6	0
93	4446	52901	0.174479	0.371395	254	57347	173	271	286	63.685	64.9831	0.00101679	64.4025	49	34	237	0
94	3492382	253381	0.337968	0.00860557	358	3745763	251	4	4	0.916908	0.938294	-0.00282019	0.925037	1	1	3	0
95	141860	52531	0.127391	0.124286	879	194391	17	17	27	4.11594	4.16455	0.0198212	4.22414	14	4	13	0
96	2120	101313	0.445933	0.209013	91	103433	735	190	200	43.9353	43.8488	0.00599875	44.1567	38	28	162	0
97	193401	401539	0.255707	0.419677	85	594940	15	8	10	2.00483	2.13793	0.0157466	2.10495	3	1	7	0
98	1323965	282910	0.396534	0.307245	2351	1606875	21	2	4	0.283092	0.415608	0.00327576	0.350825	2	0	2	0
99	4256	283646	0.496122	0.244503	272	287902	166	48	52	8.65217	9.32547	0.000404405	8.994	13	9	39	0
100	16259	7215	0.201027	0.23155	144	23474	2300	575	567	120.248	120.206	0.00661709	121.028	100	108	467	0
1	31147	4182	0.39469	0.223893	48	35329	15	35	53	9.14783	10.4174	0.0370636	10.1649	23	5	30	0
2	3042	281953	0.248464	0.26279	1191	284995	241	126	137	29.5401	29.4906	-0.000262713	29.5075	36	25	101	0
3	1733135	232373	0.121868	0.192013	336	1965508	19	1	2	0.43285	0.521476	-0.00125124	0.476762	1	0	1	0
4	6037	205972	0.120715	0.0147264	18	212009	13	4	4	0.964251	0.602541	0.158884	0.926537	1	1	3	0
5	2047599	3574	0.028582	0.45259	531	2051173	85	9	15	1.85604	2.46884	0.000833489	2.16567	6	0	9	0
6	1957	35936	0.222414	0.329736	34	37893	732	123	116	27.4386	25.7005	0.0115738	26.8756	22	29	94	0
7	760553	37572	0.320474	0.34134	975	798125	13	3	2	0.766184	0.929825	0.03644	0.88081	0	1	2	0
8	55759	9878	0.0586441	0.0682288	851	65637	491	650	722	151.671	150.814	0.00563338	152.097	163	91	559	0
9	196166	11636	0.353372	0.269816	1419	207802	70	48	49	9.97101	9.23412	0.00518066	9.65067	8	7	41	0
10	1023	171037	0.392724	0.0649543	966	172060	200	55	64	10.6386	11.1766	-0.00505746	10.8538	20	11	44	0
11	765233	29964	0.133439	0.407124	395	795197	873	31	32	6.66377	6.46461	0.00159627	6.57421	6	5	26	0
12	239302	23353	0.37971	0.0536393	705	262655	2054	350	358	84.8242	86.1597	0.00205197	85.6709	61	53	297	0
13	38346	159519	0.0752807	0.350899	188	197865	789	57	63	12.3836	13.0998	0.00248051	12.7751	16	10	47	0
14	23913	1523	0.209783	0.463628	36	25436	26	82	95	19.0367	19.0962	0.0146861	19.3508	27	14	68	0
15	3984028	27234	0.154748	0.31529	44	4011262	119	0	1	0	0.0344828	-0.00408034	0.0172414	1	0	0	0
16	33216	5416	0.41206	0.266835	1827	38632	1424	1738	1817	389.039	388.125	-5.1203e-05	388.56	337	258	1480	0
17	8756	58929	0.109012	0.207745	25	67685	10	20	26	5.38357	6.90744	0.0307944	6.34708	7	1	19	0
18	3884149	30891	0.487691	0.389744	1778	3915040	534	18	17	3.62609	2.89534	0.00864246	3.28711	2	3	15	0
19	110261	18662	0.258952	0.0774335	49	128923	80	46	43	11.428	11.2753	0.00945158	11.4595	7	10	36	0
20	23832	23458	0.361508	0.366604	34	47290	832	121	122	24.9121	25.2359	0.0143775	25.4408	30	29	92	0
21	324311	461773	0.144501	0.171965	399	786084	654	37	45	9.45314	9.72535	-0.000380691	9.58621	11	3	34	0
22	876889	231564	0.4204	0.185537	31	1108453	1059	13	11	2.28502	2.16697	0.0373576	2.31184	3	5	8	0
23	194746	271585	0.274941	0.132349	111	466331	1365	74	75	18.5797	18.4126	0.00966398	18.6762	11	10	64	0
24	1711	18050	0.404374	0.288144	575	19761	159	637	712	141.129	140.119	0.00300205	141.045	167	92	545	0
25	5066	13950	0.491443	0.240095	2734	19016	27	76	92	16.4058	15.5862	0.019035	16.3036	38	22	54	0
26	6383	10515	0.407578	0.423475	67	16898	73	305	320	67.4628	66.6897	0.00614253	67.4888	70	55	250	0
27	1954	1530	0.00107692	0.355342	2879	3484	13	3192	4376	847.175	936.837	0.0465852	936.052	1431	247	2945	0
28	13187	1712	0.3311	0.470808	14	14899	926	132	93	21.8039	18.8415	0.0211416	20.7511	20	59	73	0
29	145541	362419	0.262429	0.121413	26	507960	12	3	2	0.756522	0.666667	0.0465539	0.745877	0	1	2	0
30	80555	6458	0.0860236	0.221025	97	87013	54	64	77	14.3237	15.1645	0.0183456	15.0225	24	11	53	0
31	540573	91682	0.436997	0.065058	74	632255	23	2	1	0.241546	0.215971	-0.017064	0.224888	0	1	1	0
32	117082	27337	0.119799	0.304134	56	144419	360	26	31	6.01353	6.00121	0.0136887	6.0907	12	7	19	0
33	2139076	2041	0.470364	0.282961	17	2141117	467	2	2	0.631884	0.521476	0.0219158	0.589205	0	0	2	0
34	287806	252936	0.126037	0.270418	27	540742	503	4	2	0.789372	0.341803	0.0411369	0.587706	0	2	2	0
35	182151	21087	0.252322	0.34252	20	203238	28	12	10	2.22222	2.45433	0.0166242	2.37856	2	4	8	0
36	63319	29814	0.414477	0.196943	223	93133	79	71	88	17.599	17.5759	0.00489386	17.6739	28	11	60	0
37	2023284	3215	0.0729356	0.0481389	337	2026499	95	2	4	0.527536	0.523896	0.0286893	0.541229	2	0	2	0
38	23713	74846	0.348073	0.492011	779	98559	158	250	260	59.5449	57.729	-0.00122068	58.5615	40	30	220	0
39	343793	1166	0.397782	0.243504	19	344959	34	9	9	1.21256	1.55717	0.00770074	1.39655	1	1	8	0
40	289489	3307	0.449058	0.240054	1668	292796	2779	441	478	88.5382	90.631	-1.29679e-06	89.5892	110	73	368	0
41	521953	10042	0.19325	0.0716605	186	531995	1765	118	118	26.6135	25.908	0.00732936	26.4528	16	16	102	0
42	13109	3594	0.209362	0.478353	1235	16703	323	1960	2136	463.561	462.336	0.000480657	463.169	406	230	1730	0
43	1011	53398	0.0473938	0.382534	131	54409	2410	117	97	21.8338	22.3037	0.00790468	22.2459	14	34	83	0
44	81500	13481	0.296244	0.0122677	392	94981	22	5	20	1.60773	2.37629	-0.00468258	1.98426	16	1	4	0
45	213339	2053	0.0799146	0.342817	26	215392	380	8	3	1.15942	0.681791	-0.00476029	0.915292	1	6	2	0
46	2205	71867	0.384636	0.0945831	229	74072	10	9	20	1.6744	2.23049	0.00367061	1.96102	13	2	7	0
47	61034	94334	0.299819	0.46554	393	155368	969	218	211	45.5652	45.6213	-0.000749806	45.5592	37	44	174	0
48	386704	5256	0.21612	0.385515	69	391960	2544	20	21	4.25411	4.52329	0.00130208	4.39505	3	2	18	0
49	20907	30442	0.0163361	0.106241	60	51349	43	71	73	17.4164	16.1615	0.114643	18.9505	24	22	49	0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	11	14	3.04831	2.65941	0.0202693	2.91154	4	1	10	0
51	2944	34650	0.303127	0.243822	172	37594	12	49	85	10.6435	11.9026	0.0324673	11.6567	49	13	36	0
52	9323	95852	0.10393	0.161879	336	105175	155	185	207	38.0106	39.9322	0.00942876	39.3478	47	25	160	0
53	804608	407334	0.192973	0.190003	130	1211942	89	11	10	2.75652	2.8778	-0.010584	2.78786	0	1	10	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	2	2	0.168116	0.134301	-0.0132851	0.149175	1	1	1	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	4	0	0.215459	0	0.0150809	0.108696	0	4	0	0
56	99321	104759	0.2619	0.13794	262	204080	25	11	25	2.74686	3.90865	-0.00393234	3.31709	15	1	10	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	885	890	202.651	200.665	0.00149005	201.954	126	121	764	0
58	40909	122824	0.0179096	0.0350882	475	163733	404	195	182	44.0986	41.3049	0.0200897	43.5675	39	52	143	0
59	205033	6130	0.482593	0.16017	11	211163	112	22	20	4.52657	4.93648	0.0284696	4.87181	4	6	16	0
60	72230	10493	0.0233566	0.165187	352	82723	68	184	221	45.8783	47.4186	0.0185632	47.536	59	22	162	0
61	12375	26883	0.426549	0.0778131	10	39258	431	259	189	56.2116	50.1543	0.0358765	55.1349	22	92	167	0
62	3223252	1073	0.4656	0.157885	399	3224325	965	17	20	4.07826	4.14156	0.0175781	4.18366	5	2	15	0
63	1421	27240	0.308833	0.0967614	75	28661	456	650	632	146.36	142.113	0.0127317	146.084	96	114	536	0
64	1038	22677	0.237823	0.375632	68	23715	1275	262	231	55.1845	53.9431	0.00583448	54.8808	39	70	192	0
65	1618279	1065	0.447713	0.184087	48	1619344	1822	18	15	3.66957	3.11434	0.0333941	3.50675	3	6	12	0
66	1067	2952	0.400642	0.282679	362	4019	482	2951	3148	692.316	694.681	0.00200045	694.894	608	411	2540	0
67	176447	275298	0.0782275	0.421148	536	451745	10	21	29	6.10725	7.67211	0.0545554	7.2961	10	2	19	0
68	35590	2143	0.408086	0.106961	650	37733	27	39	60	9.33333	11.0799	0.0259309	10.485	28	7	32	0
69	54175	21308	0.241442	0.33927	12	75483	579	31	18	3.48406	2.93829	0.0118701	3.24813	7	20	11	0
70	259069	2122	0.364197	0.14387	545	261191	64	16	24	4.35942	4.19843	0.00739013	4.31034	8	0	16	0
71	5214	1318	0.427474	0.044452	135	6532	383	1658	1723	370.046	367.862	0.00359402	370.28	336	271	1387	0
72	8444	301501	0.357813	0.201872	278	309945	27	5	7	1.08502	1.13491	-0.00804249	1.1012	4	2	3	0
73	25715	24103	0.00970876	0.398554	23	49818	355	40	19	5.857	5.2444	0.0266237	5.70015	1	22	18	0
74	9169	103388	0.140924	0.303843	13	112557	2231	20	6	1.74396	0.77435	0.00448452	1.26237	2	16	4	0
75	62647	397834	0.159653	0.35619	1804	460481	2834	290	311	68.1256	69.8415	-0.00330146	68.7601	62	41	249	0
76	629623	72262	0.0941786	0.376355	2702	701885	194	132	141	29.3401	28.1936	-0.000797135	28.7414	29	20	112	0
77	870989	281063	0.0516468	0.00953265	523	1152052	18	1	6	0.394203	0.510587	0.094791	0.50075	5	0	1	0
78	46814	89032	0.105218	0.437599	25	135846	17	18	15	3.82512	3.5971	0.0136122	3.76162	2	5	13	0
79	1290952	72478	0.400925	0.00800672	796	1363430	576	26	29	4.44638	4.90381	-0.0035135	4.65967	7	4	22	0
80	1838111	23083	0.428057	0.0511185	57	1861194	2089	37	38	7.42899	7.2922	0.00812913	7.42054	9	8	29	0
81	26081	8437	0.407659	0.34828	95	34518	152	282	276	62.3092	62.9958	0.00347366	62.8726	47	53	229	0
82	4422	60026	0.150837	0.0721097	39	64448	13	15	26	3.57198	5.40593	0.0765288	4.87406	15	4	11	0
83	2490	34743	0.472277	0.132917	11	37233	69	86	74	20.1874	19.7399	0.0587092	21.2061	14	26	60	0
84	2499	443367	0.0535543	0.108534	55	445866	2589	19	13	3.51111	2.70054	0.0856778	3.39055	2	8	11	0
85	3229	13060	0.436728	0.245898	61	16289	177	508	509	115.729	112.732	0.00681446	115.006	97	96	412	0
86	2787024	2326	0.302822	0.479537	186	2789350	391	7	8	1.2029	0.978221	-0.010637	1.07871	1	0	7	0
87	4589286	238158	0.388899	0.472301	2826	4827444	1101	33	36	8.17874	8.12946	0.010247	8.23838	6	3	30	0
88	170424	209936	0.291073	0.292391	263	380360	923	84	82	17.972	18.0436	0.00374898	18.0757	13	15	69	0
89	902526	18438	0.31585	0.182159	537	920964	968	72	79	18.0309	17.8397	0.00141522	17.9603	17	10	62	0
90	104826	4640	0.368789	0.428122	288	109466	728	267	274	63.6986	63.2807	-0.000400522	63.4633	48	41	226	0
91	1683	6211	0.440563	0.178536	563	7894	107	722	832	170.327	168.803	0.0060379	170.591	212	102	620	0
92	527863	4634	0.4944	0.179886	259	532497	38	10	10	1.4657	1.34241	-0.00087806	1.40255	0	0	10	0
93	4446	52901	0.174479	0.371395	254	57347	173	285	292	61.5024	62.7647	0.00335114	62.3456	55	48	237	0
94	3492382	253381	0.337968	0.00860557	358	3745763	251	1	2	0.231884	0.324864	-0.012386	0.275112	1	0	1	0
95	141860	52531	0.127391	0.124286	879	194391	17	4	15	1.37585	2.43497	0.0430128	1.99625	11	0	4	0
96	2120	101313	0.445933	0.209013	91	103433	735	205	210	43.9662	43.8984	0.00769709	44.2729	47	42	163	0
97	193401	401539	0.255707	0.419677	85	594940	15	4	7	1.66184	1.81972	0.0555533	1.84408	3	0	4	0
98	1323965	282910	0.396534	0.307245	2351	1606875	21	2	3	0.275362	0.295826	0.0102331	0.288606	1	0	2	0
99	4256	283646	0.496122	0.244503	272	287902	166	37	38	8.68116	8.49909	0.018298	8.74963	5	4	33	0
100	16259	7215	0.201027	0.23155	144	23474	2300	525	517	114.285	114.556	0.00634139	115.151	93	101	424	0
1	31147	4182	0.39469	0.223893	48	35329	15	41	55	9.14493	10.3013	0.0345117	10.0757	20	6	35	0
2	3042	281953	0.248464	0.26279	1191	284995	241	146	149	34.3797	35.0327	0.00912783	35.0277	23	20	126	0
3	1733135	232373	0.121868	0.192013	336	1965508	19	2	2	0.553623	0.494253	0.0404225	0.545727	1	1	1	0
4	6037	205972	0.120715	0.0147264	18	212009	13	4	8	1.67633	1.77556	0.266019	2.35382	4	0	4	0
5	2047599	3574	0.028582	0.45259	531	2051173	85	16	19	3.96618	3.20508	0.0111108	3.62369	4	1	15	0
6	1957	35936	0.222414	0.329736	34	37893	732	124	105	20.5121	20.3745	0.00369457	20.5187	26	45	79	0
7	760553	37572	0.320474	0.34134	975	798125	13	1	4	0.0850242	0.572293	0.0950973	0.367316	3	0	1	0
8	55759	9878	0.0586441	0.0682288	851	65637	491	623	715	146.742	151.894	0.00671369	150.341	172	80	543	0
9	196166	11636	0.353372	0.269816	1419	207802	70	44	52	11.6657	10.6878	0.0120653	11.3103	12	4	40	0
10	1023	171037	0.392724	0.0649543	966	172060	200	62	69	13.9217	14.2117	0.00181137	14.093	20	13	49	0
11	765233	29964	0.133439	0.407124	395	795197	873	37	42	7.51498	7.74108	0.00366804	7.65667	8	3	34	0
12	239302	23353	0.37971	0.0536393	705	262655	2054	392	397	89.9633	88.36	-0.00134626	89.0382	48	43	349	0
13	38346	159519	0.0752807	0.350899	188	197865	789	76	71	15.0164	14.6316	-0.00637375	14.7294	12	17	59	0
14	23913	1523	0.209783	0.463628	36	25436	26	96	102	21.4812	22.046	0.0117827	22.0247	22	16	80	0
15	3984028	27234	0.154748	0.31529	44	4011262	119	1	1	0.347826	0.372656	-0.0182256	0.353823	0	0	1	0
16	33216	5416	0.41206	0.266835	1827	38632	1424	1745	1874	385.936	383.354	-0.000303645	384.522	365	236	1509	0
17	8756	58929	0.109012	0.207745	25	67685	10	20	24	5.53237	5.52208	0.0930857	6.09445	9	5	15	0
18	3884149	30891	0.487691	0.389744	1778	3915040	534	22	24	5.18357	5.36721	-0.00311964	5.25937	3	1	21	0
19	110261	18662	0.258952	0.0774335	49	128923	80	45	37	9.34106	9.52269	0.0287098	9.71139	7	15	30	0
20	23832	23458	0.361508	0.366604	34	47290	832	133	110	26.601	25.0018	0.00981105	26.0525	19	42	91	0
21	324311	461773	0.144501	0.171965	399	786084	654	51	58	13.4995	13.3479	-0.000432472	13.4175	15	8	43	0
22	876889	231564	0.4204	0.185537	31	1108453	1059	14	10	2.61836	1.86388	-0.00252109	2.23388	1	5	9	0
23	194746	271585	0.274941	0.132349	111	466331	1365	56	49	13.9478	13.8893	0.0103862	14.0645	7	14	42	0
24	1711	18050	0.404374	0.288144	575	19761	159	692	750	163.832	163.91	0.00353993	164.454	159	101	591	0
25	5066	13950	0.491443	0.240095	2734	19016	27	67	105	13.6077	14.8082	0.00407412	14.2691	52	14	53	0
26	6383	10515	0.407578	0.423475	67	16898	73	296	325	66.4918	65.784	0.00728639	66.6214	77	48	248	0
27	1954	1530	0.00107692	0.355342	2879	3484	13	3196	4311	860.19	938.766	0.0471056	944.35	1396	281	2915	0
28	13187	1712	0.3311	0.470808	14	14899	926	136	101	25.3546	23.2359	0.024433	24.8958	20	55	81	0
29	145541	362419	0.262429	0.121413	26	507960	12	1	0	0.0850242	0	0.0299785	0.0434783	0	1	0	0
30	80555	6458	0.0860236	0.221025	97	87013	54	63	73	12.9643	13.3956	0.0146353	13.3771	24	14	49	0
31	540573	91682	0.436997	0.065058	74	632255	23	1	2	0.321739	0.441016	-0.00216487	0.38081	1	0	1	0
32	117082	27337	0.119799	0.304134	56	144419	360	41	40	6.79034	6.1337	0.00275337	6.47826	15	16	25	0
33	2139076	2041	0.470364	0.282961	17	2141117	467	2	2	0.275362	0.276467	-0.0195897	0.270615	0	0	2	0
34	287806	252936	0.126037	0.270418	27	540742	503	7	4	1.09855	0.877193	0.0282818	1.01574	1	4	3	0
35	182151	21087	0.252322	0.34252	20	203238	28	5	6	1.55169	1.57108	-0.00917412	1.54723	2	1	4	0
36	63319	29814	0.414477	0.196943	223	93133	79	71	72	14.9855	15.1355	0.00499058	15.1364	14	13	58	0
37	2023284	3215	0.0729356	0.0481389	337	2026499	95	2	3	0.415459	0.335753	0.00036967	0.375562	1	0	2	0
38	23713	74846	0.348073	0.492011	779	98559	158	250	260	57.5768	58.4543	0.00745194	58.4535	50	40	210	0
39	343793	1166	0.397782	0.243504	19	344959	34	3	5	1.21932	1.08651	0.0410625	1.20165	2	0	3	0
40	289489	3307	0.449058	0.240054	1668	292796	2779	429	457	81.3758	81.1615	0.00317474	81.527	107	79	350	0
41	521953	10042	0.19325	0.0716605	186	531995	1765	122	117	25.6145	24.876	0.0029979	25.3193	14	19	103	0
42	13109	3594	0.209362	0.478353	1235	16703	323	1976	2110	449.145	456.481	0.00159236	453.552	389	255	1721	0
43	1011	53398	0.0473938	0.382534	131	54409	2410	134	117	24.7807	24.5251	0.00649354	24.8133	18	35	99	0
44	81500	13481	0.296244	0.0122677	392	94981	22	8	32	1.85314	3.55293	0.0415251	2.82834	26	2	6	0
45	213339	2053	0.0799146	0.342817	26	215392	380	12	8	1.07729	1.55051	0.0617591	1.4033	1	5	7	0
46	2205	71867	0.384636	0.0945831	229	74072	10	9	20	1.4628	2.15366	0.0178116	1.84333	14	3	6	0
47	61034	94334	0.299819	0.46554	393	155368	969	262	270	58.5082	58.2498	0.000605302	58.4138	47	39	223	0
48	386704	5256	0.21612	0.385515	69	391960	2544	22	20	4.5285	4.00786	-0.00376075	4.25112	4	6	16	0
49	20907	30442	0.0163361	0.106241	60	51349	43	67	73	15.2386	15.4725	0.0734782	16.575	20	14	53	0
50	1027039	1337	0.300983	0.0986667	2020	1028376	178	15	14	2.9256	2.95947	0.0213164	3.00675	2	3	12	0
51	2944	34650	0.303127	0.243822	172	37594	12	32	54	5.11014	7.14096	0.0471639	6.43928	29	7	25	0
52	9323	95852	0.10393	0.161879	336	105175	155	159	169	38.2164	37.5396	0.00319454	37.9978	35	25	134	0
53	804608	407334	0.192973	0.190003	130	1211942	89	7	7	1.86377	1.55293	0.0296965	1.75937	0	0	7	0
54	1113017	37412	0.256931	0.481248	17	1150429	447	2	2	0.530435	0.533575	-0.0153085	0.523988	1	1	1	0
55	1808575	25688	0.0408189	0.140814	28	1834263	180	5	3	1.33333	1.26679	-0.0105665	1.28636	0	2	3	0
56	99321	104759	0.2619	0.13794	262	204080	25	10	20	2.30242	3.16515	0.0311723	2.82534	12	2	8	0
57	4859	94819	0.440564	0.0261164	155	99678	2335	857	881	195.416	197.645	0.00493595	197.511	151	127	730	0
58	40909	122824	0.0179096	0.0350882	475	163733	404	195	209	45.2725	45.9111	0.0173487	46.3988	48	34	161	0
59	205033	6130	0.482593	0.16017	11	211163	112	16	13	3.70821	3.32244	0.0424836	3.66942	1	4	12	0
60	72230	10493	0.0233566	0.165187	352	82723	68	178	204	40.8947	39.0484	0.0309528	41.2406	60	34	144	0
61	12375	26883	0.426549	0.0778131	10	39258	431	271	207	59.4531	50.0012	0.0440836	57.2039	24	88	183	0
62	3223252	1073	0.4656	0.157885	399	3224325	965	9	10	1.95845	2.47852	0.0240581	2.27511	2	1	8	0
63	1421	27240	0.308833	0.0967614	75	28661	456	656	609	137.017	134.309	0.00800033	136.75	96	143	513	0
64	1038	22677	0.237823	0.375632	68	23715	1275	268	235	48.7507	47.0024	0.00749012	48.2331	46	79	189	0
65	1618279	1065	0.447713	0.184087	48	1619344	1822	15	13	3.27343	3.28978	0.0084443	3.3096	1	3	12	0
66	1067	2952	0.400642	0.282679	362	4019	482	2951	3092	662.69	662.944	0.00179568	664.01	552	411	2540	0
67	176447	275298	0.0782275	0.421148	536	451745	10	22	28	6.36135	7.98669	0.0475299	7.54048	8	2	20	0
68	35590	2143	0.408086	0.106961	650	37733	27	36	55	8.36329	9.12039	0.00788015	8.81334	26	7	29	0
69	54175	21308	0.241442	0.33927	12	75483	579	31	18	4.3913	4.06352	0.015542	4.2931	6	19	12	0
70	259069	2122	0.364197	0.14387	545	261191	64	15	25	3.34879	4.30913	0.00827585	3.86357	10	0	15	0
71	5214	1318	0.427474	0.044452	135	6532	383	1723	1811	396.212	396.44	0.00674391	399.017	332	244	1479	0
72	8444	301501	0.357813	0.201872	278	309945	27	8	11	1.51594	1.66546	-0.00255884	1.58696	5	2	6	0
73	25715	24103	0.00970876	0.398554	23	49818	355	27	15	3.37198	2.52329	0.0211257	3.00825	3	15	12	0
74	9169	103388	0.140924	0.303843	13	112557	2231	25	11	3.10821	2.49304	0.0219664	2.86132	3	17	8	0
75	62647	397834	0.159653	0.35619	1804	460481	2834	297	316	66.829	68.3763	0.000823176	67.6619	64	45	252	0
76	629623	72262	0.0941786	0.376355	2702	701885	194	125	158	32.0522	33.1198	-0.000273967	32.5795	44	11	114	0
77	870989	281063	0.0516468	0.00953265	523	1152052	18	0	4	0	0.171204	0.00225438	0.0862069	4	0	0	0
78	46814	89032	0.105218	0.437599	25	135846	17	12	12	3.45411	3.39201	0.0226737	3.50225	2	2	10	0
79	1290952	72478	0.400925	0.00800672	796	1363430	576	18	15	3.54493	3.81065	0.00404819	3.6934	1	4	14	0
80	1838111	23083	0.428057	0.0511185	57	1861194	2089	47	44	10.7517	10.4955	0.00742932	10.7024	6	9	38	0
81	26081	8437	0.407659	0.34828	95	34518	152	285	302	66.0541	66.5239	0.00313315	66.4985	61	44	241	0
82	4422	60026	0.150837	0.0721097	39	64448	13	10	25	2.82512	4.24682	0.0294871	3.64918	16	1	9	0
83	2490	34743	0.472277	0.132917	11	37233	69	96	83	23.5952	21.8355	0.0431145	23.7301	9	22	74	0
84	2499	443367	0.0535543	0.108534	55	445866	2589	22	16	4.09855	3.9637	0.00369154	4.04573	2	8	14	0
